nuts_id,2013_0-4_male,2013_0-4_female,2013_5-9_male,2013_5-9_female,2013_10-14_male,2013_10-14_female,2013_15-19_male,2013_15-19_female,2013_20-24_male,2013_20-24_female,2013_25-29_male,2013_25-29_female,2013_30-34_male,2013_30-34_female,2013_35-39_male,2013_35-39_female,2013_40-44_male,2013_40-44_female,2013_45-49_male,2013_45-49_female,2013_50-54_male,2013_50-54_female,2013_55-59_male,2013_55-59_female,2013_60-64_male,2013_60-64_female,2013_65-69_male,2013_65-69_female,2013_70-74_male,2013_70-74_female,2013_75-79_male,2013_75-79_female,2013_80-84_male,2013_80-84_female,2013_85+_male,2013_85+_female,2015_0-4_male,2015_0-4_female,2015_5-9_male,2015_5-9_female,2015_10-14_male,2015_10-14_female,2015_15-19_male,2015_15-19_female,2015_20-24_male,2015_20-24_female,2015_25-29_male,2015_25-29_female,2015_30-34_male,2015_30-34_female,2015_35-39_male,2015_35-39_female,2015_40-44_male,2015_40-44_female,2015_45-49_male,2015_45-49_female,2015_50-54_male,2015_50-54_female,2015_55-59_male,2015_55-59_female,2015_60-64_male,2015_60-64_female,2015_65-69_male,2015_65-69_female,2015_70-74_male,2015_70-74_female,2015_75-79_male,2015_75-79_female,2015_80-84_male,2015_80-84_female,2015_85+_male,2015_85+_female,2018_0-4_male,2018_0-4_female,2018_5-9_male,2018_5-9_female,2018_10-14_male,2018_10-14_female,2018_15-19_male,2018_15-19_female,2018_20-24_male,2018_20-24_female,2018_25-29_male,2018_25-29_female,2018_30-34_male,2018_30-34_female,2018_35-39_male,2018_35-39_female,2018_40-44_male,2018_40-44_female,2018_45-49_male,2018_45-49_female,2018_50-54_male,2018_50-54_female,2018_55-59_male,2018_55-59_female,2018_60-64_male,2018_60-64_female,2018_65-69_male,2018_65-69_female,2018_70-74_male,2018_70-74_female,2018_75-79_male,2018_75-79_female,2018_80-84_male,2018_80-84_female,2018_85+_male,2018_85+_female,2020_0-4_male,2020_0-4_female,2020_5-9_male,2020_5-9_female,2020_10-14_male,2020_10-14_female,2020_15-19_male,2020_15-19_female,2020_20-24_male,2020_20-24_female,2020_25-29_male,2020_25-29_female,2020_30-34_male,2020_30-34_female,2020_35-39_male,2020_35-39_female,2020_40-44_male,2020_40-44_female,2020_45-49_male,2020_45-49_female,2020_50-54_male,2020_50-54_female,2020_55-59_male,2020_55-59_female,2020_60-64_male,2020_60-64_female,2020_65-69_male,2020_65-69_female,2020_70-74_male,2020_70-74_female,2020_75-79_male,2020_75-79_female,2020_80-84_male,2020_80-84_female,2020_85+_male,2020_85+_female,2023_0-4_male,2023_0-4_female,2023_5-9_male,2023_5-9_female,2023_10-14_male,2023_10-14_female,2023_15-19_male,2023_15-19_female,2023_20-24_male,2023_20-24_female,2023_25-29_male,2023_25-29_female,2023_30-34_male,2023_30-34_female,2023_35-39_male,2023_35-39_female,2023_40-44_male,2023_40-44_female,2023_45-49_male,2023_45-49_female,2023_50-54_male,2023_50-54_female,2023_55-59_male,2023_55-59_female,2023_60-64_male,2023_60-64_female,2023_65-69_male,2023_65-69_female,2023_70-74_male,2023_70-74_female,2023_75-79_male,2023_75-79_female,2023_80-84_male,2023_80-84_female,2023_85+_male,2023_85+_female
HR03,2.5094,2.3714,2.4159,2.2815,2.5142,2.3939,2.8176,2.7257,2.9497,2.8281,3.2108,3.1562,3.4463,3.3124,3.3338,3.2353,3.2142,3.1864,3.4196,3.4953,3.6876,3.7817,3.7751,3.8421,3.3714,3.6207,2.3096,2.6454,2.2824,2.8423,1.8263,2.5622,1.0682,1.8034,0.4972,1.2667,2.4466,2.2845,2.5009,2.3788,2.4002,2.2737,2.7195,2.6222,2.8051,2.774,3.0581,3.0258,3.3467,3.3103,3.4068,3.307,3.2007,3.1599,3.32,3.4201,3.5073,3.6742,3.7365,3.8734,3.5662,3.7425,2.7791,3.1525,2.0434,2.5451,1.8711,2.6016,1.1937,1.9596,0.5883,1.4045,2.3058,2.1667,2.5375,2.4036,2.4434,2.2989,2.4794,2.382,2.7402,2.7123,2.8354,2.8327,3.1036,3.16,3.3739,3.3503,3.2917,3.2779,3.1823,3.2276,3.392,3.5534,3.6468,3.8598,3.705,3.9456,3.2839,3.6638,2.1216,2.5695,1.8963,2.5732,1.2887,2.0616,0.7212,1.6124,2.2558,2.1332,2.4355,2.2841,2.5,2.3808,2.4041,2.262,2.7472,2.6202,2.784,2.7193,3.0299,2.9787,3.3482,3.3007,3.4251,3.3396,3.2468,3.1991,3.3279,3.4664,3.4926,3.7368,3.6776,3.9588,3.4541,3.7949,2.5817,3.0713,1.7086,2.3094,1.3493,2.098,0.8226,1.7557,2.2609,2.1422,2.3134,2.1722,2.5587,2.4372,2.4654,2.3124,2.6036,2.4407,2.8298,2.7107,2.9063,2.8045,3.2163,3.1899,3.4784,3.3927,3.3705,3.3255,3.2285,3.2793,3.358,3.5967,3.546,3.9028,3.5189,3.9599,2.9796,3.543,1.7729,2.3437,1.3357,2.0373,0.8734,1.7927
HR05,2.7805,2.6335,2.4039,2.2662,2.3682,2.2351,2.6361,2.5489,2.8148,2.8444,3.3912,3.5605,3.9327,4.1352,3.6449,3.8337,3.3552,3.622,3.2641,3.584,3.0944,3.6979,3.22,3.8864,2.8702,3.5993,2.0752,2.929,1.9693,2.7456,1.5264,2.3069,0.8616,1.689,0.4623,1.2113,2.7836,2.6166,2.5591,2.4531,2.2866,2.1748,2.6047,2.5213,2.696,2.7118,3.1024,3.3404,3.8256,4.061,3.751,3.9899,3.4327,3.6995,3.2758,3.601,3.0341,3.5488,3.0852,3.7998,2.9745,3.6822,2.2303,3.0929,1.8817,2.7426,1.5713,2.352,0.9371,1.7439,0.5237,1.3132,2.6502,2.5361,2.7396,2.5917,2.3956,2.255,2.3322,2.279,2.7072,2.7864,2.9269,3.1611,3.4088,3.7431,3.8237,4.14,3.5033,3.7939,3.2148,3.5802,3.1241,3.5265,2.9281,3.6147,2.9786,3.7493,2.5835,3.4399,1.7969,2.7278,1.5815,2.4214,1.0665,1.7962,0.6219,1.4741,2.6234,2.4953,2.6859,2.5229,2.5121,2.3953,2.2667,2.1896,2.739,2.7267,2.9532,3.109,3.2463,3.5219,3.7845,4.0034,3.6341,3.9072,3.3128,3.611,3.1621,3.5247,2.8745,3.4627,2.8646,3.6686,2.6731,3.5312,1.9593,2.9019,1.5275,2.4316,1.1108,1.8455,0.6893,1.5325,2.6031,2.448,2.5335,2.4297,2.6512,2.502,2.3912,2.2249,2.5615,2.4168,3.1711,3.2014,3.3341,3.4489,3.5898,3.7047,3.8345,4.0224,3.4668,3.6826,3.135,3.4378,2.9688,3.4092,2.707,3.4666,2.6426,3.5492,2.1985,3.1934,1.4159,2.3886,1.0934,1.9059,0.7412,1.5288
HR06,2.6192,2.4665,2.6129,2.4508,2.7242,2.6666,3.0083,2.8718,3.0986,2.932,3.3652,3.2293,3.581,3.3715,3.5105,3.3433,3.4432,3.3016,3.7015,3.6206,3.7306,3.7168,3.7143,3.6769,3.079,3.2556,2.1887,2.6415,1.8109,2.6407,1.3169,2.4694,0.7335,1.7234,0.3302,1.0531,2.505,2.3743,2.6912,2.5084,2.6296,2.5039,2.9464,2.8764,2.9433,2.8334,3.181,3.1021,3.5039,3.3326,3.5186,3.3766,3.4351,3.3285,3.6106,3.5738,3.6669,3.6718,3.7165,3.7556,3.3252,3.4538,2.3863,2.8501,1.8847,2.589,1.3603,2.4199,0.7615,1.8272,0.3889,1.1678,2.3581,2.2448,2.6638,2.5088,2.6749,2.4997,2.7036,2.6818,2.862,2.8097,2.8864,2.8294,3.186,3.1534,3.4927,3.4071,3.4448,3.3918,3.404,3.3558,3.6481,3.7124,3.6705,3.8227,3.6076,3.7965,2.9126,3.3115,1.9533,2.5558,1.441,2.3819,0.8652,1.9109,0.4528,1.3987,2.326,2.2356,2.5267,2.3995,2.7332,2.5457,2.6411,2.5244,2.9124,2.7964,2.7944,2.6666,3.056,2.9782,3.4274,3.3161,3.5043,3.4077,3.4087,3.3574,3.5781,3.6306,3.6118,3.7479,3.6228,3.8615,3.1671,3.5383,2.1716,2.796,1.5345,2.3468,0.911,1.9019,0.4983,1.524,2.3466,2.2594,2.3975,2.3056,2.706,2.543,2.7144,2.518,2.8264,2.6496,3.0194,2.7135,3.0281,2.7595,3.3654,3.1806,3.6254,3.4265,3.5375,3.3834,3.3899,3.3612,3.5405,3.7231,3.4832,3.816,3.3072,3.7412,2.5264,3.1686,1.5453,2.2586,0.9444,1.8174,0.5358,1.5354
HU11,2.4704,2.3492,2.2284,2.1027,1.9205,1.8263,2.1933,2.1106,3.0541,3.0713,3.4182,3.5844,4.2102,4.3676,4.6664,4.8177,3.6506,3.7389,2.8283,3.0456,2.4706,2.841,3.2733,4.1005,2.8082,3.8174,2.4694,3.5721,1.8191,2.8451,1.2061,2.1746,0.8997,1.8085,0.6051,1.6347,2.4196,2.2935,2.4101,2.2828,2.04,1.9417,2.0657,1.9855,2.9495,2.9717,3.384,3.5346,3.7958,3.9918,4.7511,4.9306,3.9105,4.0211,3.2048,3.3728,2.4557,2.7484,2.6844,3.3173,3.0887,4.0969,2.4139,3.5449,2.0049,3.0913,1.2102,2.1772,0.8649,1.7362,0.6369,1.6708,2.2977,2.1611,2.4051,2.2825,2.2586,2.1474,2.0546,1.9768,2.6387,2.6394,3.4389,3.5497,3.5985,3.7201,4.1742,4.3208,4.5889,4.7162,3.6204,3.7299,2.7348,2.9955,2.3333,2.7528,2.949,3.8911,2.4244,3.5485,2.0604,3.2368,1.4288,2.4655,0.8144,1.6721,0.6799,1.6936,2.1461,2.0171,2.3095,2.1851,2.3798,2.278,2.1398,2.0584,2.559,2.5172,3.4503,3.5312,3.6936,3.6978,3.842,3.939,4.6673,4.7672,3.8623,3.9403,3.1119,3.326,2.3518,2.6876,2.4423,3.1575,2.6608,3.8269,2.0133,3.2379,1.5887,2.6976,0.841,1.694,0.6948,1.687,2.0929,1.9595,2.1586,2.0414,2.2533,2.1251,2.2975,2.2209,2.7542,2.7825,3.3385,3.3478,3.7485,3.7133,3.6257,3.6215,4.0003,4.0536,4.4576,4.6311,3.5258,3.7227,2.6261,2.9676,2.1295,2.6519,2.5499,3.6504,2.0063,3.2451,1.6207,2.8496,0.992,1.9522,0.6441,1.6427
HU12,2.7802,2.5983,2.919,2.7817,2.7719,2.6351,3.029,2.8054,3.1571,2.9472,2.9173,2.8124,3.6218,3.6685,4.7701,4.6988,4.1362,3.9927,3.2912,3.1907,2.8291,2.9614,3.3933,3.7765,2.9184,3.5044,2.2684,2.8876,1.6029,2.3507,0.9683,1.7731,0.5827,1.3026,0.329,1.0268,2.6368,2.4426,2.9853,2.8546,2.8492,2.701,2.8184,2.6232,3.1431,2.9182,2.9126,2.7411,3.1337,3.1881,4.6589,4.5907,4.3375,4.2223,3.7523,3.587,2.8454,2.893,2.9936,3.3368,3.1472,3.7404,2.3708,3.0187,1.7857,2.5706,1.0149,1.8234,0.6134,1.3287,0.3527,1.068,2.6704,2.5008,2.9227,2.7372,2.9455,2.8003,2.7321,2.5498,2.882,2.6335,2.9927,2.7845,2.9952,2.9643,3.8901,3.8844,4.9226,4.7972,4.116,3.9557,3.1859,3.1154,2.669,2.8634,3.083,3.5898,2.5112,3.2659,1.8588,2.6093,1.1843,1.9821,0.6023,1.3014,0.3846,1.1164,2.7118,2.5329,2.854,2.6706,3.0051,2.8656,2.7644,2.5641,2.6618,2.421,3.0066,2.7883,3.1121,3.0205,3.5173,3.5397,4.8958,4.7448,4.3447,4.1666,3.6014,3.4624,2.6495,2.7486,2.6737,3.1279,2.6571,3.4155,1.9018,2.6671,1.3044,2.1227,0.629,1.3179,0.4075,1.1256,2.8338,2.6852,2.9125,2.7287,2.9038,2.7226,2.8205,2.666,2.6141,2.45,2.7953,2.6328,3.1842,3.0907,3.3865,3.3616,4.0966,4.0352,4.8948,4.7497,3.9321,3.7863,2.9297,2.9322,2.3422,2.6549,2.5884,3.2785,1.9842,2.8415,1.3527,2.1315,0.7428,1.4458,0.3901,1.1026
HU21,2.3352,2.2087,2.4684,2.339,2.4696,2.3133,2.9289,2.7869,3.344,3.0508,3.2177,2.9185,3.7286,3.559,4.4445,4.1741,3.7068,3.5457,3.2258,3.1777,3.2198,3.3524,3.8354,4.2518,3.069,3.6403,2.282,2.9004,1.75,2.7122,1.1753,2.1653,0.7184,1.5316,0.386,1.0672,2.2585,2.1582,2.5098,2.3804,2.4865,2.3399,2.6522,2.509,3.3,3.0071,3.2588,2.8904,3.3653,3.1517,4.4286,4.1579,3.9163,3.7139,3.5145,3.4072,3.146,3.1717,3.5498,3.8954,3.3752,3.9575,2.4193,3.0796,1.8749,2.7762,1.1952,2.2226,0.7522,1.6064,0.4192,1.1529,2.3722,2.2703,2.3921,2.2473,2.5312,2.4149,2.5094,2.3095,2.9768,2.708,3.3551,2.9934,3.2605,2.8765,3.8148,3.5914,4.5472,4.257,3.7743,3.5868,3.24,3.1885,3.131,3.323,3.5649,4.1641,2.7147,3.4959,1.9098,2.6858,1.3272,2.3568,0.7397,1.6411,0.4627,1.2661,2.3814,2.2663,2.3145,2.193,2.5731,2.4491,2.5077,2.3237,2.7735,2.4829,3.4184,3.0112,3.3655,2.9052,3.5185,3.239,4.5733,4.252,4.0041,3.7822,3.5273,3.4281,3.0421,3.1334,3.257,3.7749,2.9358,3.7535,1.997,2.8242,1.4014,2.3853,0.7534,1.6587,0.4799,1.3134,2.4296,2.294,2.4881,2.3864,2.4614,2.3243,2.5294,2.4185,2.6103,2.3903,2.9859,2.6759,3.3577,2.9988,3.3838,3.075,3.9521,3.7481,4.6451,4.3719,3.7694,3.6426,3.1315,3.1894,2.8852,3.2433,3.1172,3.9533,2.2366,3.1892,1.4396,2.2785,0.8362,1.7602,0.4649,1.3362
HU22,2.2144,2.1095,2.3823,2.2688,2.3792,2.2136,2.8759,2.6949,3.0763,2.8485,3.0593,2.8857,3.7729,3.6298,4.507,4.2166,3.8148,3.6468,3.2212,3.193,3.2104,3.3876,3.8545,4.2775,3.2167,3.7709,2.3934,3.0018,1.794,2.6729,1.1346,2.1608,0.7724,1.6685,0.4592,1.2147,2.1351,2.0249,2.4344,2.3335,2.4084,2.2634,2.6437,2.4289,3.0284,2.8082,3.1373,2.8879,3.3637,3.2101,4.5044,4.2793,4.0587,3.8005,3.5388,3.4344,3.0962,3.1815,3.5751,3.9642,3.4408,4.0108,2.5577,3.1903,1.9095,2.766,1.1815,2.1982,0.7578,1.6815,0.4875,1.2775,2.183,2.0702,2.3151,2.2079,2.5178,2.3888,2.4652,2.27,2.8227,2.595,3.2198,2.9318,3.1633,2.9255,3.887,3.7088,4.653,4.3165,3.9013,3.7065,3.211,3.2052,3.1049,3.3435,3.5734,4.1762,2.8452,3.6115,1.989,2.7633,1.3594,2.3226,0.7229,1.6426,0.5014,1.3786,2.202,2.0679,2.2635,2.1432,2.5773,2.4426,2.4746,2.2921,2.6188,2.3594,3.2286,2.9452,3.2767,2.9556,3.5246,3.317,4.6606,4.3811,4.1552,3.877,3.5183,3.4559,2.9807,3.1454,3.2954,3.8392,3.0164,3.8107,2.1031,2.922,1.4454,2.3797,0.7534,1.667,0.5077,1.3969,2.3689,2.2173,2.3339,2.2281,2.377,2.258,2.528,2.3811,2.5128,2.37,2.8991,2.6873,3.2965,3.0058,3.3378,3.1221,4.0182,3.8315,4.7052,4.4203,3.8789,3.7689,3.1265,3.2278,2.8769,3.2756,3.1528,3.9596,2.3266,3.2747,1.4774,2.3497,0.8417,1.7227,0.4671,1.3742
HU23,2.2013,2.0691,2.4048,2.272,2.4916,2.3665,2.9948,2.8186,3.1976,3.0332,2.9838,2.7999,3.3671,3.2478,4.0186,3.9077,3.5412,3.5278,3.2389,3.2863,3.3498,3.5331,4.0231,4.4574,3.2059,3.8882,2.3037,3.0383,1.8371,2.8658,1.2259,2.3226,0.7705,1.7243,0.4323,1.2532,2.135,2.0527,2.4077,2.2591,2.4989,2.3538,2.7321,2.5597,3.2301,3.0507,3.0741,2.8264,3.0536,2.9052,3.9585,3.8419,3.6958,3.6391,3.4507,3.4254,3.2085,3.3332,3.7799,4.1566,3.5006,4.167,2.5427,3.2984,1.9287,2.9221,1.2769,2.3737,0.8007,1.7605,0.4578,1.342,2.2288,2.1552,2.2358,2.1057,2.494,2.3771,2.5435,2.4035,3.0377,2.8467,3.2163,2.9397,2.9451,2.7231,3.4153,3.2712,4.1293,4.0045,3.6311,3.5927,3.2586,3.3191,3.291,3.5523,3.8125,4.4346,2.9064,3.7845,1.9746,2.8512,1.4126,2.5327,0.7858,1.7919,0.523,1.4727,2.2439,2.1434,2.1563,2.0691,2.5178,2.3801,2.5371,2.372,2.7791,2.6309,3.2598,2.9918,3.0299,2.7477,3.1089,2.9394,4.0939,3.9527,3.787,3.717,3.4859,3.4852,3.1683,3.3609,3.5895,4.1422,3.1667,4.0695,2.1725,3.0928,1.4815,2.5747,0.8253,1.8381,0.5485,1.5407,2.2832,2.1163,2.3412,2.2544,2.3579,2.207,2.5315,2.416,2.6961,2.6185,2.8996,2.6918,3.0595,2.7913,2.9992,2.8259,3.537,3.4242,4.2669,4.1555,3.7099,3.7026,3.2774,3.4137,3.1331,3.5537,3.4815,4.3221,2.4532,3.5281,1.5052,2.4903,0.9234,1.9487,0.5236,1.5605
HU31,2.3924,2.2764,2.6098,2.4637,2.7842,2.6446,3.236,3.0638,3.3849,3.1308,3.124,2.8867,3.4255,3.1463,3.9112,3.7016,3.4895,3.4201,3.2147,3.2145,3.2606,3.463,3.6952,4.1855,2.9564,3.6602,2.1351,3.0162,1.6978,2.85,1.1949,2.3779,0.7146,1.6809,0.3894,1.2017,2.3969,2.2577,2.5901,2.4735,2.7362,2.5963,3.0311,2.8417,3.3852,3.1434,3.2462,2.9379,3.1838,2.8941,3.9119,3.6447,3.6116,3.4691,3.4061,3.38,3.1506,3.2875,3.5013,3.9145,3.2011,3.9431,2.2784,3.114,1.8023,2.9116,1.1892,2.4194,0.7407,1.7426,0.4134,1.2526,2.6158,2.4662,2.4176,2.3006,2.6979,2.5708,2.8484,2.6858,3.2091,2.9694,3.3791,3.0396,3.1232,2.8185,3.4905,3.1756,3.9881,3.7527,3.5416,3.4679,3.2187,3.2302,3.1517,3.4518,3.4304,4.1227,2.6162,3.5354,1.7744,2.8207,1.287,2.4896,0.7438,1.7695,0.4473,1.3523,2.6824,2.5522,2.3894,2.2353,2.6836,2.5832,2.8011,2.6269,3.04,2.7772,3.4289,3.0911,3.2477,2.8585,3.2639,2.9118,3.9839,3.7031,3.6839,3.5303,3.4067,3.3972,3.0453,3.2705,3.2304,3.8467,2.8359,3.7978,1.8851,2.9061,1.3477,2.5328,0.7408,1.8043,0.4732,1.4051,2.7241,2.602,2.6878,2.5248,2.5531,2.4187,2.7354,2.5802,2.911,2.7245,3.1773,2.8292,3.3129,2.9515,3.1912,2.8878,3.5916,3.3047,4.1321,3.8818,3.5903,3.531,3.1439,3.2604,2.9283,3.3974,2.9999,3.9306,2.1271,3.234,1.304,2.3961,0.7875,1.824,0.4377,1.3862
HU32,2.4408,2.3086,2.7007,2.5685,2.8745,2.7582,3.3645,3.2026,3.511,3.3142,3.2455,3.0502,3.5735,3.3779,4.0948,3.9377,3.5996,3.5224,3.1842,3.201,3.1723,3.374,3.641,4.0432,2.9075,3.4987,2.0068,2.7024,1.5227,2.4561,1.0725,2.0679,0.6831,1.5203,0.402,1.0993,2.4142,2.287,2.6889,2.532,2.8252,2.726,3.1267,2.9757,3.5034,3.3024,3.3827,3.136,3.2877,3.0738,4.0658,3.8404,3.7529,3.6392,3.4308,3.3985,3.0583,3.1753,3.4568,3.8299,3.1204,3.7292,2.2221,2.8888,1.612,2.5202,1.0825,2.0881,0.7004,1.5396,0.4175,1.1696,2.6355,2.4912,2.4502,2.3202,2.796,2.6844,2.8869,2.7809,3.3563,3.1243,3.5097,3.181,3.2521,2.9471,3.6181,3.3502,4.1484,3.9566,3.6586,3.5234,3.1674,3.1679,3.0502,3.3076,3.3565,3.9351,2.5784,3.37,1.6746,2.4979,1.1488,2.1414,0.6797,1.5436,0.4532,1.2565,2.6962,2.5478,2.3941,2.285,2.8003,2.6637,2.8332,2.7363,3.1498,2.9205,3.511,3.1955,3.3544,3.0202,3.3403,3.0179,4.1158,3.8636,3.8191,3.6603,3.4069,3.3714,2.9393,3.1194,3.1736,3.7271,2.7548,3.599,1.8677,2.6853,1.2209,2.193,0.6892,1.5685,0.4706,1.288,2.7571,2.6153,2.6956,2.5482,2.5525,2.4025,2.8519,2.7045,3.0917,2.9168,3.2357,2.9409,3.3503,3.0294,3.2511,2.995,3.6746,3.4084,4.2107,4.0063,3.6259,3.5391,3.0593,3.1562,2.804,3.2351,2.9466,3.7566,2.0973,3.0811,1.2544,2.1645,0.7223,1.5997,0.4322,1.2868
HU33,2.1534,2.0762,2.405,2.2758,2.5229,2.3895,3.0026,2.8862,3.3163,3.1015,3.0403,2.8596,3.4253,3.2705,4.1652,3.9834,3.5865,3.53,3.1643,3.1915,3.1173,3.3613,3.8236,4.2628,3.1112,3.7705,2.403,3.2126,1.7986,2.8457,1.2481,2.3135,0.808,1.7212,0.5115,1.345,2.1153,2.0264,2.3956,2.2891,2.5176,2.4029,2.7348,2.606,3.2747,3.0937,3.1879,2.9346,3.1211,2.9347,4.1219,3.888,3.7896,3.6528,3.4557,3.4355,3.0259,3.163,3.564,3.948,3.3416,3.9956,2.533,3.3584,1.9667,2.9551,1.2666,2.3963,0.82,1.7281,0.5415,1.4185,2.2789,2.1682,2.2168,2.1396,2.5142,2.4051,2.5893,2.4284,3.0063,2.8504,3.2954,3.0072,3.0756,2.8148,3.5371,3.315,4.2899,4.0628,3.7009,3.5777,3.1987,3.2208,3.0528,3.3475,3.6003,4.2147,2.8044,3.6565,2.044,3.0266,1.3943,2.5096,0.8158,1.7737,0.5678,1.4991,2.3261,2.2118,2.178,2.0733,2.5066,2.4252,2.5693,2.4305,2.7664,2.6224,3.3127,3.0274,3.2225,2.8852,3.2121,2.9654,4.2491,3.9791,3.8941,3.7101,3.4998,3.475,2.9639,3.1686,3.3317,3.8836,3.0058,3.8626,2.1449,3.1587,1.5206,2.6208,0.8396,1.8474,0.5853,1.5246,2.3765,2.2492,2.3815,2.2675,2.3258,2.2486,2.5645,2.4459,2.7687,2.5938,2.986,2.7492,3.2263,2.9302,3.1545,2.9126,3.645,3.4221,4.4254,4.1797,3.741,3.6335,3.1478,3.2541,2.8752,3.3226,3.2483,4.063,2.3459,3.3989,1.5533,2.6418,0.9056,1.9273,0.5601,1.5286
IS00,3.7423,3.55,3.4751,3.3077,3.3214,3.2542,3.6311,3.4537,3.8996,3.6712,3.4832,3.4329,3.6681,3.4876,3.3434,3.2608,3.2151,3.1648,3.3139,3.4335,3.3214,3.3353,3.0827,3.0231,2.6167,2.5623,2.0758,2.0254,1.3845,1.4845,1.0968,1.2636,0.8656,1.0825,0.6217,1.0486,3.5041,3.3871,3.6013,3.3868,3.2853,3.1945,3.4324,3.2859,3.9146,3.6937,3.5974,3.4625,3.6354,3.4655,3.3415,3.2768,3.2689,3.1796,3.168,3.2063,3.2437,3.3212,3.1407,3.1267,2.7025,2.6433,2.2337,2.1683,1.5214,1.632,1.0963,1.2203,0.8523,1.0544,0.6536,1.1018,3.1049,2.9999,3.5156,3.3247,3.2728,3.127,3.1824,3.1098,3.8258,3.5557,4.2715,3.7443,3.7325,3.3158,3.7107,3.3477,3.3712,3.121,3.191,3.0085,3.1786,3.1985,3.1144,3.065,2.8036,2.7499,2.3191,2.2804,1.7707,1.7782,1.1233,1.2326,0.7863,0.9603,0.6942,1.1124,3.0288,2.8377,3.2491,3.1296,3.3466,3.1428,3.1002,3.0082,3.639,3.438,4.4841,3.9104,4.0688,3.4526,3.8425,3.3177,3.4485,3.1455,3.2974,3.0093,3.0846,2.9646,3.0167,3.0154,2.8253,2.7861,2.348,2.3154,1.8732,1.8663,1.2089,1.3377,0.7871,0.8986,0.6896,1.0856,3.111,2.8306,2.9389,2.8384,3.3302,3.1342,3.16,2.9751,3.5238,3.3134,4.2632,3.8065,4.5069,3.7908,3.8173,3.2714,3.6727,3.2257,3.309,2.9923,3.0186,2.8113,2.9026,2.9333,2.7527,2.737,2.4126,2.4098,1.9419,1.9582,1.3991,1.4628,0.8069,0.9287,0.7002,1.013
ITC1,2.2371,2.0955,2.2561,2.1183,2.2147,2.0829,2.1692,2.0403,2.3008,2.1924,2.4482,2.4378,2.8771,2.8799,3.6277,3.6401,4.0267,4.0377,4.0605,4.1102,3.5563,3.6672,3.2311,3.3732,3.1608,3.3617,2.8293,3.0794,2.7107,3.1504,2.1521,2.7607,1.4849,2.3362,0.9689,2.3237,2.1344,2.007,2.2848,2.1477,2.2331,2.1032,2.2,2.0603,2.2704,2.1726,2.4244,2.3767,2.7157,2.716,3.3137,3.3377,3.9314,3.9395,4.0947,4.1369,3.7689,3.898,3.3368,3.4705,3.0603,3.2682,3.0365,3.2933,2.5495,2.9526,2.3288,2.9168,1.5575,2.3613,1.0905,2.5101,1.9454,1.8445,2.2426,2.101,2.2744,2.1341,2.3004,2.1198,2.3484,2.1399,2.4951,2.3479,2.5885,2.5421,2.9357,2.9216,3.6533,3.6722,4.032,4.0728,4.0483,4.1398,3.5244,3.683,3.1667,3.3618,3.0347,3.3146,2.6277,2.9841,2.3734,2.947,1.6789,2.3905,1.2707,2.7429,1.8093,1.728,2.1503,2.0233,2.3056,2.1711,2.2971,2.1502,2.4217,2.1737,2.4967,2.3296,2.5865,2.5,2.789,2.7797,3.3511,3.3768,3.9624,3.9864,4.1064,4.1808,3.7587,3.9287,3.285,3.4668,2.9615,3.235,2.8461,3.2076,2.2436,2.7764,1.8496,2.5445,1.3748,2.8459,1.6722,1.5966,2.0277,1.9211,2.3145,2.1724,2.3767,2.211,2.473,2.23,2.5504,2.318,2.6803,2.5194,2.6972,2.6493,3.0134,3.0135,3.7272,3.7636,4.0819,4.1541,4.0727,4.1918,3.4912,3.6921,3.0626,3.3209,2.8417,3.2234,2.3222,2.8078,1.8636,2.5683,1.487,2.8909
