la,lo,s,n
52.1527,-0.7015,3,1
50.8316,-0.1724,3,1
50.8432,-0.1346,3,1
50.8621,-0.1357,3,1
50.8304,-0.1678,3,1
50.7982,-1.0813,3,1
50.8269,-1.0661,3,1
50.8202,-1.0822,2,1
50.8404,-1.0417,3,1
50.8537,-1.0993,2,1
50.908,-1.3953,3,1
50.7419,-1.3095,2,1
50.6372,-1.1731,3,1
54.7777,-1.598,3,1
53.0846,-2.4988,3,1
53.0922,-2.4309,1,1
53.312,-2.6858,2,1
53.1345,-2.6967,2,1
53.2948,-2.7243,3,1
52.7346,-2.7235,3,1
50.3466,-4.7678,3,1
50.1539,-5.0767,3,1
50.4072,-4.6699,3,1
50.52,-4.275,3,1
50.4583,-4.5939,2,1
50.3344,-4.7937,3,1
50.4572,-4.7046,3,1
51.2056,-2.1838,3,1
51.218,-2.2018,3,1
51.2422,-2.1888,2,1
51.3139,-2.2141,3,1
51.3008,-2.2294,3,1
52.2458,-0.4867,3,1
51.9394,-0.5154,2,1
55.3187,-1.8966,2,1
50.7085,-1.9458,3,1
50.5588,-2.4412,2,1
50.7647,-2.204,3,1
51.018,-2.2372,3,1
50.7096,-2.4397,2,1
51.0357,-2.2699,3,1
51.5116,-0.5595,3,1
51.8941,-0.6863,3,1
51.8156,-0.8396,3,1
52.4095,-0.7506,3,1
52.3102,-0.6886,3,1
52.2412,-0.9736,3,1
52.2757,-0.865,2,1
54.4689,-0.6576,3,1
54.4682,-0.6982,2,1
54.2766,-0.4428,3,1
53.7629,-1.2865,3,1
54.004,-1.6377,3,1
54.2274,-0.585,3,1
53.5908,-2.4786,3,1
53.5974,-2.4107,3,1
53.5405,-2.2377,3,1
53.595,-2.3107,3,1
53.5328,-2.3126,2,1
53.5512,-2.1943,3,1
53.3956,-2.11,3,1
53.4015,-2.1921,3,1
53.5134,-2.4683,3,1
53.3652,-2.8535,3,1
53.4022,-2.9554,3,1
53.4461,-2.8994,3,1
53.4712,-2.6335,3,1
53.4754,-2.6362,3,1
53.4186,-3.0421,3,1
53.3785,-3.0132,3,1
53.369,-3.0888,3,1
53.5932,-1.3961,3,1
53.4905,-1.1152,3,1
53.5154,-1.1297,3,1
53.4331,-1.3746,3,1
53.4223,-1.2733,3,1
53.4241,-1.605,2,1
53.3657,-1.4699,3,1
53.3263,-1.5338,2,1
53.3818,-1.4844,3,1
53.3781,-1.4854,3,1
53.3554,-1.4709,3,1
53.413,-1.403,3,1
53.3541,-1.4868,3,1
54.991,-1.5845,2,1
54.9748,-1.61,2,1
54.9417,-1.3662,3,1
52.48,-1.836,3,1
52.4291,-1.8558,3,1
52.4923,-1.8712,3,1
52.405,-2.0028,3,1
52.5318,-1.861,3,1
52.4367,-1.4897,3,1
52.4298,-1.533,3,1
52.429,-1.4571,3,1
52.4849,-2.1074,3,1
52.4945,-2.1327,3,1
52.4816,-2.0424,3,1
52.5665,-1.9499,2,1
52.5805,-1.969,3,1
52.6115,-2.0833,2,1
53.8311,-1.7989,3,1
53.7719,-1.7221,3,1
53.8141,-1.7329,3,1
53.7921,-1.7564,3,1
53.8013,-1.7822,3,1
53.7235,-1.8634,3,1
53.7327,-1.8387,2,1
53.7223,-1.8753,3,1
53.6473,-1.9265,3,1
53.671,-1.6233,3,1
53.6902,-1.6307,3,1
53.8364,-1.6183,2,1
53.7794,-1.5678,3,1
53.8096,-1.6949,3,1
53.8111,-1.5695,3,1
53.8016,-1.5558,3,1
53.7979,-1.5164,3,1
53.7876,-1.5472,2,1
53.8082,-1.5748,2,1
53.7906,-1.4231,3,1
53.7884,-1.5894,3,1
53.8066,-1.4881,3,1
54.907,-1.5885,3,1
54.9719,-1.7732,3,1
51.5208,-0.079,3,1
51.5188,-0.088,3,1
51.5516,0.1274,3,1
51.5314,0.1348,3,1
51.5316,0.1248,3,1
51.5611,0.1484,3,1
51.5785,-0.2367,3,1
51.5875,-0.221,3,1
51.5792,-0.2281,3,1
51.4484,0.1518,3,1
51.4183,0.0985,3,1
51.4447,0.1244,2,1
51.5346,-0.2047,3,1
51.5471,-0.2304,3,1
51.3869,0.1107,3,1
51.4069,-0.0319,3,1
51.3793,-0.0753,2,1
51.3653,-0.0972,3,1
51.4079,-0.0892,3,1
51.3808,-0.1128,3,1
51.409,-0.1253,3,1
51.5096,-0.3559,3,1
51.5291,-0.3547,2,1
51.5265,-0.2596,3,1
51.5087,-0.3774,3,1
51.5219,-0.3379,3,1
51.5096,-0.3276,3,1
51.5274,-0.3518,3,1
51.64,-0.1017,3,1
51.6838,-0.0485,3,1
51.6572,-0.0507,3,1
51.6338,-0.1013,3,1
51.4743,0.0374,3,1
51.4695,0.0645,3,1
51.456,0.0588,3,1
51.4822,0.0679,3,1
51.4666,0.0288,3,1
51.4496,0.0469,2,1
51.5496,-0.0769,3,1
51.4875,-0.2035,2,1
51.4831,-0.2066,3,1
51.5064,-0.238,3,1
51.5046,-0.2175,3,1
51.5824,-0.119,3,1
51.5864,-0.1423,3,1
51.5972,-0.0682,3,1
51.576,-0.1528,3,1
51.5945,-0.1114,3,1
51.604,-0.092,3,1
51.584,-0.0698,3,1
51.5771,-0.0729,2,1
51.5976,-0.3141,3,1
51.5622,-0.3713,3,1
51.606,0.2139,3,1
51.5677,0.2878,3,1
51.5001,-0.4266,3,1
51.5114,-0.4131,3,1
51.4876,-0.4359,2,1
51.6009,-0.4035,3,1
51.4684,-0.3689,1,1
51.4924,-0.3245,3,1
51.5333,-0.106,3,1
51.5427,-0.1031,3,1
51.5229,-0.206,3,1
51.4857,-0.1886,3,1
51.3799,-0.3019,3,1
51.4162,-0.2588,3,1
51.4861,-0.1219,2,1
51.4447,-0.1117,3,1
51.437,-0.1207,3,1
51.4664,-0.1011,3,1
51.4371,-0.1278,3,1
51.4965,-0.1114,3,1
51.5006,-0.1082,2,1
51.4582,-0.1179,3,1
51.4851,-0.0338,3,1
51.4263,-0.0738,3,1
51.4481,0.0132,3,1
51.3904,-0.1624,2,1
51.5159,0.0571,3,1
51.5367,-0.0038,3,1
51.5351,0.0514,3,1
51.5416,-0.0016,3,1
51.6047,0.0279,3,1
51.5658,0.1057,3,1
51.5939,0.0856,3,1
51.5893,0.0807,3,1
51.4129,-0.3142,3,1
51.4393,-0.2909,3,1
51.4496,-0.2822,2,1
51.4604,-0.0754,3,1
51.4987,-0.0549,3,1
51.486,-0.0945,3,1
51.3553,-0.1889,2,1
51.3687,-0.1806,3,1
51.5083,-0.0088,3,1
51.5011,-0.022,3,1
51.5149,-0.0643,3,1
51.5119,-0.0694,3,1
51.5902,-0.0174,3,1
51.5539,-0.0052,3,1
51.6049,-0.0164,3,1
51.5762,-0.0146,2,1
51.4271,-0.1668,3,1
51.428,-0.1681,3,1
51.4242,-0.1747,3,1
51.4602,-0.2144,2,1
51.4571,-0.194,3,1
51.4569,-0.1989,3,1
51.513,-0.1845,3,1
51.5216,-0.1596,3,1
52.3715,0.295,2,1
52.1347,0.074,3,1
52.209,0.1375,3,1
52.222,-0.2919,3,1
54.8965,-2.8806,3,1
54.8845,-2.9523,2,1
54.2379,-2.7144,3,1
54.5573,-2.7527,3,1
54.5218,-3.5829,3,1
52.8961,-1.2663,3,1
52.9628,-1.365,3,1
52.8764,-1.5549,3,1
53.2868,-1.2971,3,1
50.6812,-3.5148,2,1
50.7358,-3.37,3,1
50.7675,-3.2922,2,1
51.2162,-3.8199,3,1
50.697,-3.8443,1,1
50.8891,-3.9846,3,1
50.4566,-3.5912,3,1
50.7139,-3.538,3,1
50.8898,-3.7334,2,1
50.9658,0.1692,3,1
50.778,0.3063,3,1
50.9772,0.0808,3,1
51.6796,0.7717,3,1
51.6651,0.5347,3,1
51.654,0.4361,3,1
51.8618,0.3637,3,1
51.905,1.19,1,1
51.8725,0.3763,3,1
51.8863,0.4678,3,1
51.7392,0.4979,3,1
51.6983,0.2437,3,1
51.8994,-2.0769,3,1
51.7401,-2.2408,2,1
50.955,-1.4732,3,1
51.2102,-0.9558,3,1
50.8846,-1.2694,2,1
51.0712,-1.2936,2,1
50.7854,-0.9663,2,1
51.246,-0.7765,3,1
51.1117,-1.5936,2,1
50.9149,-1.5436,3,1
51.2766,-1.1056,2,1
51.2042,-1.1893,3,1
50.8045,-1.1654,3,1
50.8557,-1.1234,3,1
51.6948,-0.4049,2,1
51.6995,-0.2884,2,1
51.7497,-0.4524,3,1
51.7155,-0.3711,3,1
51.6906,-0.3857,2,1
51.6499,-0.2535,3,1
51.7131,-0.3655,3,1
51.6817,-0.1867,3,1
51.4002,0.2967,3,1
51.3026,0.1815,3,1
51.4401,0.764,2,1
51.3327,1.4231,3,1
51.4149,0.3588,3,1
51.2792,1.3111,3,1
51.1345,0.8901,3,1
51.2246,1.2024,3,1
51.2542,0.4846,3,1
51.4404,0.3682,2,1
51.439,0.3853,3,1
53.7394,-2.9925,3,1
53.6615,-2.7752,3,1
53.7526,-2.3609,3,1
53.8015,-2.2356,3,1
53.7102,-2.2839,3,1
53.7173,-2.6311,3,1
53.7647,-2.7046,3,1
53.8571,-2.1682,3,1
53.7786,-2.7082,2,1
53.7071,-2.6905,3,1
53.9048,-2.1706,3,1
52.758,-0.8815,3,1
52.6198,-1.1825,2,1
52.9357,-0.7644,3,1
52.5907,-1.2093,3,1
53.033,-0.3798,3,1
53.3391,-0.1768,3,1
52.9801,-0.0246,3,1
53.0113,0.0031,3,1
52.7951,-0.2419,3,1
52.7703,0.1889,3,1
53.3398,-0.4019,2,1
52.607,1.2442,3,1
52.7009,1.3989,3,1
52.6337,1.2785,3,1
52.5802,0.9817,3,1
52.6603,1.2522,3,1
52.744,1.0255,2,1
52.6529,1.186,2,1
53.0122,-1.3111,3,1
52.9707,-1.1157,3,1
52.8231,-1.1862,3,1
53.0878,-0.7555,2,1
53.1539,-1.1938,3,1
53.0046,-0.8671,2,1
53.1261,-1.1633,2,1
51.7844,-1.2686,3,1
51.5389,-0.956,3,1
51.7291,-1.2599,3,1
52.7582,-1.9254,2,1
52.6688,-2.0478,3,1
53.2086,-1.9547,2,1
52.5178,1.7238,2,1
52.2596,0.3973,3,1
52.0594,1.1509,3,1
52.1103,1.2444,3,1
52.4198,0.5135,3,1
52.229,1.4786,2,1
52.1177,1.2305,3,1
52.0743,1.1303,3,1
52.0426,1.1035,3,1
51.223,-0.4694,2,1
51.3227,-0.7198,2,1
51.4636,-0.501,2,1
51.2472,-0.1665,3,1
51.4355,-0.5101,3,1
51.3269,-0.2145,3,1
51.3718,-0.4646,3,1
51.3305,-0.2599,2,1
51.3187,-0.2077,3,1
51.2326,-0.6087,3,1
51.2648,-0.5514,2,1
51.1967,-0.5756,3,1
52.1881,-1.4524,3,1
52.3682,-1.2608,3,1
52.2054,-1.8751,2,1
52.2829,-1.5346,3,1
52.4787,-1.462,3,1
51.0253,-0.1965,3,1
50.9991,-0.5618,2,1
50.8299,-0.7549,3,1
50.8384,-0.7477,3,1
50.8417,-0.7813,3,1
51.0918,-0.3399,2,1
50.7991,-0.7868,2,1
50.8252,-0.2994,3,1
52.2384,-2.1355,2,1
54.9333,-5.0709,3,1
55.0703,-3.602,2,1
55.9422,-3.0141,3,1
55.9484,-4.7562,3,1
55.8877,-3.0933,3,1
55.7093,-4.868,2,1
57.1858,-2.7529,2,1
55.9609,-3.2931,2,1
55.9252,-3.3075,2,1
55.8059,-4.5724,2,1
55.8313,-4.5051,3,1
55.9734,-3.4667,2,1
56.7721,-2.515,2,1
56.0905,-3.2128,3,1
56.2669,-2.7347,3,1
56.0781,-3.3982,3,1
55.8608,-4.1631,2,1
55.8788,-4.1909,3,1
55.8188,-4.278,3,1
55.8029,-4.3325,3,1
55.8621,-4.2003,2,1
55.8441,-4.0233,3,1
55.7976,-4.0029,2,1
53.1408,-4.2662,2,1
53.1045,-4.2089,2,1
53.2901,-3.8428,3,1
53.325,-3.8312,3,1
53.1861,-3.1425,2,1
51.8359,-4.9719,3,1
51.8305,-4.9428,2,1
51.7617,-4.6359,3,1
51.8646,-4.8348,2,1
51.6647,-4.153,3,1
51.6708,-3.9326,3,1
51.68,-3.7595,3,1
51.5624,-3.739,3,1
51.3986,-3.4137,3,1
51.4483,-3.4957,3,1
51.558,-3.2152,3,1
51.5876,-3.0046,3,1
51.585,-3.0536,3,1
54.699,-1.2211,3,1
54.5677,-1.1483,3,1
54.6077,-1.2802,3,1
53.4638,-2.5361,2,1
53.7479,-2.4436,3,1
53.7452,-2.4637,3,1
53.7335,-2.4694,2,1
53.7432,-2.4659,3,1
53.7396,-0.2036,3,1
54.0965,-0.1882,3,1
53.7238,-0.88,3,1
53.577,-0.6352,3,1
53.5477,-0.4975,1,1
52.8958,-1.4273,2,1
52.9133,-1.4767,2,1
52.6393,-1.1357,3,1
52.9683,-1.1308,3,1
52.0443,-2.7207,3,1
53.0666,-2.1517,3,1
51.4663,-2.5756,3,1
51.427,-2.5401,3,1
51.4679,-2.5595,3,1
51.4991,-2.5973,3,1
51.4185,-2.6173,3,1
51.4604,-2.7496,3,1
50.4787,-3.5257,2,1
51.5662,-1.775,3,1
52.5704,-0.2302,3,1
51.8757,-0.4108,3,1
51.8942,-0.4596,3,1
51.5304,0.4312,3,1
51.3925,0.4862,2,1
51.3683,0.5835,3,1
51.3678,0.6136,2,1
51.4827,-1.145,2,1
51.5009,-1.5482,3,1
51.4522,-1.0463,3,1
51.5347,-0.636,3,1
51.5122,-0.6399,3,1
51.5182,-0.6299,3,1
51.4899,-0.5791,3,1
50.8216,-0.1445,3,1
50.8265,-0.1621,3,1
50.8464,-0.1748,2,1
50.8291,-0.1339,3,1
50.8103,-0.0843,1,1
50.7954,-1.059,3,1
50.93,-1.3947,3,1
50.8963,-1.3677,3,1
50.9309,-1.3897,2,1
50.8984,-1.3493,2,1
50.9145,-1.4519,3,1
50.6825,-1.5248,3,1
54.7721,-1.4758,3,1
54.8834,-1.5978,3,1
54.6354,-1.7113,2,1
53.2715,-2.1275,3,1
53.3108,-2.4167,3,1
53.2115,-2.6602,3,1
53.1727,-2.7969,3,1
50.9237,-4.4724,3,1
50.3488,-5.0239,3,1
50.4596,-4.9216,3,1
51.4806,-2.0794,3,1
51.0893,-1.8308,3,1
51.4634,-1.9513,3,1
51.3654,-2.1434,3,1
52.1451,-0.4181,3,1
52.0278,-0.6034,3,1
55.5094,-1.7399,3,1
50.7232,-1.9537,3,1
50.7466,-1.9532,3,1
50.7308,-1.8547,3,1
50.5402,-2.4304,3,1
51.7949,-0.8033,3,1
51.6476,-0.6772,3,1
52.3881,-0.7455,3,1
52.2977,-0.6887,3,1
52.2429,-0.9044,3,1
52.2563,-0.8338,2,1
52.2501,-0.8625,3,1
52.1652,-0.9614,2,1
52.2543,-0.9004,2,1
54.5526,-0.7981,3,1
54.1291,-1.512,3,1
54.0013,-1.6677,3,1
51.2218,-2.975,3,1
51.0107,-3.2088,3,1
50.981,-2.7179,3,1
53.5808,-2.4509,3,1
53.6122,-2.412,2,1
53.5331,-2.3126,3,1
53.4579,-2.1619,3,1
53.4849,-2.1965,3,1
53.4546,-2.234,1,1
53.439,-2.1999,3,1
53.5178,-2.1864,3,1
53.5102,-2.1468,2,1
53.5413,-2.1347,3,1
53.5313,-2.1145,3,1
53.5554,-2.1922,3,1
53.6258,-2.0465,3,1
53.4834,-2.2565,2,1
53.4098,-2.1664,3,1
53.469,-2.9544,3,1
53.4627,-2.9686,3,1
53.3886,-2.9259,3,1
53.3497,-2.8744,3,1
53.4534,-2.7305,2,1
53.4741,-2.7236,3,1
53.3917,-2.7107,3,1
53.6138,-3.0576,3,1
53.4204,-3.045,3,1
53.3381,-3.0233,3,1
53.4914,-1.2563,3,1
53.4083,-1.3676,3,1
53.3672,-1.3396,3,1
53.4073,-1.497,3,1
53.3723,-1.4183,3,1
53.3777,-1.5007,3,1
53.394,-1.4911,2,1
54.9708,-1.6015,3,1
52.5142,-1.8935,3,1
52.4168,-1.9306,3,1
52.4855,-1.7795,3,1
52.4892,-1.8853,3,1
52.4547,-1.8845,3,1
52.4677,-1.9273,2,1
52.4581,-1.9917,2,1
52.4739,-1.7989,3,1
52.3934,-1.9676,3,1
52.4442,-1.942,2,1
52.4571,-1.8667,3,1
52.4098,-1.5065,3,1
52.4581,-2.1076,2,1
52.547,-1.9187,2,1
52.4061,-1.7461,3,1
52.621,-2.0027,3,1
52.5802,-1.9163,2,1
52.5744,-2.0701,3,1
52.5646,-2.0698,3,1
52.5983,-2.151,3,1
53.8056,-1.7337,3,1
53.8712,-1.9081,3,1
53.7851,-1.7201,3,1
53.8485,-1.8346,3,1
53.7781,-1.7235,3,1
53.7906,-1.8527,3,1
53.6799,-1.6581,3,1
53.6508,-1.781,3,1
53.5697,-1.7866,3,1
53.7122,-1.6379,3,1
53.615,-1.6301,3,1
53.7568,-1.6199,3,1
53.7582,-1.594,3,1
53.7218,-1.4608,3,1
54.903,-1.6695,3,1
51.5372,0.0712,2,1
51.5435,0.1556,3,1
51.5288,0.1551,3,1
51.5512,0.1497,3,1
51.5964,-0.2624,3,1
51.6218,-0.292,3,1
51.5868,-0.1951,2,1
51.6053,-0.1881,3,1
51.4513,0.0996,3,1
51.4537,0.1016,3,1
51.4458,0.141,3,1
51.5534,-0.2874,3,1
51.5526,-0.2639,3,1
51.3992,-0.0083,3,1
51.4052,-0.0665,3,1
51.388,0.1091,3,1
51.4154,-0.0481,3,1
51.3672,0.0389,3,1
51.5485,-0.1364,3,1
51.3756,-0.0638,3,1
51.5114,-0.3788,2,1
51.6593,-0.0724,3,1
51.6718,-0.0398,3,1
51.6148,-0.0692,3,1
51.6352,-0.0943,3,1
51.6146,-0.0681,3,1
51.6822,-0.0315,3,1
51.489,0.0672,3,1
51.4903,-0.2146,3,1
51.4784,-0.2224,3,1
51.4754,-0.1925,2,1
51.4756,-0.183,3,1
51.4684,-0.2112,2,1
51.5906,-0.0926,3,1
51.6102,-0.1323,3,1
51.5805,-0.0993,3,1
51.5881,-0.1404,3,1
51.5933,-0.0812,3,1
51.5682,-0.0994,3,1
51.5903,-0.105,3,1
51.5896,-0.3756,2,1
51.5814,0.1652,3,1
51.4841,-0.4177,3,1
51.5189,-0.4436,3,1
51.4613,-0.3756,3,1
51.4926,-0.2725,2,1
51.4418,-0.4135,2,1
51.4979,-0.4091,3,1
51.4753,-0.3956,3,1
51.4865,-0.1819,2,1
51.4662,-0.1292,2,1
51.4528,-0.1038,3,1
51.4529,-0.1429,3,1
51.4648,-0.114,3,1
51.5032,-0.1155,3,1
51.4904,-0.1068,3,1
51.4648,-0.1335,2,1
51.4317,-0.1184,3,1
51.4579,-0.1427,3,1
51.4445,-0.0271,2,1
51.4647,-0.0166,3,1
51.4516,-0.0168,3,1
51.4111,-0.1615,3,1
51.3876,-0.1984,2,1
51.4032,-0.2347,3,1
51.5304,0.019,3,1
51.5199,0.0592,3,1
51.5476,0.0256,3,1
51.5089,0.048,2,1
51.6206,0.0278,2,1
51.5819,0.0579,3,1
51.5755,0.0451,3,1
51.574,0.0809,3,1
51.4492,-0.0743,3,1
51.4993,-0.0791,3,1
51.4798,-0.0574,3,1
51.4827,-0.0655,3,1
51.5053,-0.0849,3,1
51.4783,-0.054,3,1
51.451,-0.0696,3,1
51.3809,-0.2171,3,1
51.356,-0.1555,3,1
51.3695,-0.1574,3,1
51.5104,-0.0104,3,1
51.512,-0.0559,3,1
51.532,-0.0612,3,1
51.5293,-0.0158,3,1
51.5807,-0.0198,3,1
51.6171,0.0109,3,1
51.5815,-0.0343,3,1
51.4589,-0.1928,3,1
51.4469,-0.1893,3,1
51.4618,-0.1731,3,1
51.4596,-0.2174,3,1
51.4586,-0.1747,3,1
51.5196,-0.1774,3,1
51.5148,-0.1733,3,1
51.528,-0.199,3,1
51.5132,-0.1777,3,1
51.5196,-0.1777,3,1
51.4879,-0.1401,2,1
51.5093,-0.1446,3,1
51.5018,-0.1746,3,1
52.5714,0.0587,3,1
52.304,-0.0757,3,1
52.2264,0.1469,3,1
52.5477,-0.3341,3,1
52.2286,-0.1062,3,1
54.6924,-3.4437,3,1
54.8859,-2.9512,2,1
53.2345,-1.3826,2,1
52.8383,-1.5237,3,1
53.015,-1.3654,3,1
53.198,-1.3207,3,1
53.316,-1.4755,3,1
53.2298,-1.4361,2,1
53.2528,-1.4157,3,1
50.7276,-3.5338,3,1
50.8081,0.1565,3,1
50.7979,-0.0048,3,1
51.0457,0.4464,3,1
50.9762,0.5212,3,1
50.8814,0.5519,3,1
50.8519,0.5631,2,1
51.5858,0.5742,2,1
51.793,1.1465,2,1
51.8808,0.9039,2,1
51.9112,0.9278,2,1
51.5921,0.4835,2,1
51.8987,0.8652,3,1
52.0542,0.215,3,1
51.8486,1.27,2,1
51.9409,1.2866,3,1
51.6727,0.6524,2,1
51.8575,0.9459,3,1
51.6324,0.2223,3,1
51.7751,0.5914,3,1
51.6238,-2.1277,3,1
51.9958,-2.1386,3,1
51.9051,-2.0745,3,1
51.6933,-2.0157,2,1
51.8474,-2.3503,3,1
50.9344,-1.3069,3,1
51.2516,-0.7429,2,1
51.2487,-0.8241,2,1
51.2634,-1.0668,2,1
51.3109,-0.7757,3,1
50.8596,-1.0057,3,1
51.1919,-1.4985,3,1
50.8006,-0.9732,3,1
50.85,-0.9846,3,1
50.9468,-1.4604,3,1
51.8082,-0.0319,2,1
51.8803,0.1714,3,1
51.6604,-0.3837,3,1
51.705,-0.381,2,1
51.4385,0.7577,3,1
51.1441,0.8944,1,1
51.4227,0.3383,3,1
51.2857,0.2817,2,1
51.3322,0.2475,3,1
51.126,0.8881,3,1
51.1036,0.7042,3,1
51.3441,0.1185,3,1
51.1882,0.8911,3,1
51.4305,0.3987,3,1
51.3265,0.5433,3,1
51.1289,0.2673,3,1
51.4424,0.2296,2,1
51.4221,0.235,3,1
51.1491,0.2769,3,1
51.2918,0.1446,3,1
51.4395,0.3154,3,1
51.2735,0.1896,2,1
51.0474,0.5112,3,1
51.134,1.3072,3,1
53.6108,-2.5763,3,1
53.6049,-2.8868,2,1
53.7101,-2.7507,3,1
53.9012,-3.0278,3,1
54.1026,-2.7657,3,1
53.5686,-2.8875,3,1
53.7134,-2.6669,3,1
53.6163,-2.8245,2,1
53.8818,-2.7807,3,1
53.7698,-2.7338,3,1
52.4931,-1.3043,3,1
52.8294,-1.3004,3,1
53.2157,-0.6029,3,1
52.9171,-0.6806,2,1
52.9176,-0.3239,3,1
52.7587,0.0886,3,1
53.2426,-0.5101,3,1
52.5595,0.2279,3,1
52.5662,1.5617,3,1
53.0001,-1.2709,3,1
52.9938,-1.1119,3,1
52.9662,-1.0917,2,1
52.9405,-1.2583,3,1
51.6584,-1.2764,2,1
51.587,-1.4227,3,1
51.6426,-1.2071,3,1
51.801,-1.2919,2,1
52.7844,-1.6134,3,1
52.0538,1.2019,3,1
52.1396,0.5079,2,1
52.1077,0.7955,3,1
52.4588,1.5637,2,1
51.3275,-0.751,3,1
51.3077,-0.2292,3,1
51.3425,-0.682,2,1
51.3645,-0.3996,3,1
51.2369,-0.5757,3,1
51.2051,-0.7805,2,1
51.3824,-0.4071,3,1
51.2457,-0.5309,3,1
51.2092,-0.549,3,1
51.311,-0.2275,3,1
51.3868,-0.3299,2,1
51.3274,-0.236,3,1
52.5198,-1.4717,3,1
52.2874,-1.4545,2,1
52.5197,-1.5529,2,1
52.0865,-1.4981,2,1
51.0759,-0.7827,2,1
51.1072,-0.1696,3,1
50.8416,-0.7706,3,1
51.0614,-0.306,2,1
50.8744,-0.9193,3,1
50.7924,-0.7004,3,1
50.9183,-0.462,2,1
52.0911,-1.9002,3,1
52.2047,-2.0025,1,1
54.9555,-4.4874,3,1
55.1259,-3.3576,3,1
55.6083,-4.4954,2,1
55.6803,-3.7985,3,1
56.0418,-5.4375,3,1
55.8991,-3.1081,3,1
55.9505,-3.2058,3,1
55.904,-3.5733,3,1
56.5869,-2.6824,3,1
56.0997,-3.161,3,1
55.8537,-4.2782,3,1
52.6066,-3.8485,2,1
52.9496,-3.4953,3,1
53.3272,-3.4041,3,1
53.2543,-3.1419,2,1
51.7142,-5.0418,3,1
51.6844,-4.161,2,1
51.8586,-4.3242,2,1
52.0219,-4.2633,3,1
51.6358,-3.8367,2,1
51.4428,-3.2012,3,1
51.6092,-3.4063,3,1
51.6661,-3.2613,2,1
51.6935,-3.2312,2,1
51.6601,-3.1936,3,1
51.5941,-3.0239,3,1
54.5662,-1.2196,3,1
53.4006,-2.7345,3,1
53.3863,-2.717,2,1
53.4078,-2.6586,3,1
53.6505,-2.4564,2,1
53.8307,-3.0539,2,1
53.8234,-3.0176,3,1
53.7525,-0.3962,3,1
53.7432,-0.3594,3,1
53.8231,-0.1628,2,1
53.8958,-0.513,3,1
53.7639,-0.1275,3,1
53.7055,-0.8782,3,1
53.5394,-0.0929,3,1
53.5501,-0.1327,3,1
53.5668,-0.6514,2,1
53.9801,-1.1082,3,1
52.9296,-1.5036,3,1
52.9338,-1.4378,3,1
52.9169,-1.4745,3,1
52.8902,-1.489,3,1
52.9122,-1.5145,3,1
52.9484,-1.191,3,1
52.9681,-1.155,3,1
52.9465,-1.1404,3,1
52.0941,-2.4214,3,1
52.6911,-2.4189,3,1
52.7001,-2.4515,3,1
53.0565,-2.2247,3,1
51.3808,-2.3572,3,1
51.4757,-2.5665,2,1
51.4909,-2.5849,3,1
51.5408,-2.4187,3,1
51.5668,-2.6447,3,1
50.3707,-4.1209,3,1
50.4032,-4.1182,3,1
51.5455,-1.7462,3,1
51.5961,-1.7543,3,1
51.5414,-1.7219,3,1
52.5863,-0.2389,3,1
51.8822,-0.3991,3,1
51.8799,-0.4144,3,1
51.4872,0.2651,3,1
51.3597,0.5299,3,1
51.41,0.5156,3,1
51.3427,0.5777,3,1
51.4556,-0.9886,3,1
51.4232,-0.6737,3,1
51.5298,-0.7624,3,1
51.4416,-0.9278,3,1
50.8398,-0.1228,2,1
50.8402,-1.076,3,1
50.7868,-1.0783,3,1
50.9052,-1.3966,3,1
50.9229,-1.4501,3,1
54.6343,-1.6414,2,1
54.7567,-1.3724,3,1
54.7001,-1.5868,2,1
54.49,-1.8081,2,1
53.1564,-2.2333,3,1
53.2537,-2.1217,3,1
53.0843,-2.4653,3,1
53.0686,-2.6611,2,1
53.1956,-2.914,2,1
53.2073,-2.8941,3,1
50.6022,-4.692,3,1
50.3718,-4.8978,3,1
51.082,-1.8709,3,1
52.02,-0.6316,3,1
52.012,-0.2438,3,1
55.3107,-1.9028,3,1
50.7379,-1.917,2,1
50.7358,-1.7656,2,1
50.7375,-2.7624,3,1
51.8149,-0.8146,3,1
51.8098,-0.8242,3,1
51.5317,-0.6641,3,1
51.5747,-0.5364,3,1
52.437,-0.6867,3,1
52.2904,-0.5865,3,1
52.2558,-0.8888,3,1
52.0421,-1.1448,3,1
54.2638,-0.3937,1,1
54.1522,-1.0735,3,1
53.856,-1.3452,2,1
54.2313,-1.3465,3,1
54.0943,-0.6769,3,1
51.142,-2.7287,3,1
53.5749,-2.4245,3,1
53.529,-2.1883,3,1
53.5168,-2.2161,2,1
53.4263,-2.2293,3,1
53.4741,-2.248,3,1
53.4314,-2.2286,3,1
53.4099,-2.2197,3,1
53.4805,-2.225,3,1
53.5553,-2.2084,2,1
53.5418,-2.1743,3,1
53.547,-2.1788,3,1
53.5871,-2.1566,3,1
53.4971,-2.277,3,1
53.5078,-2.2609,3,1
53.5025,-2.3319,3,1
53.4797,-2.1243,3,1
53.4774,-2.0927,3,1
53.5601,-2.6286,2,1
53.4481,-2.9426,3,1
53.4235,-2.95,3,1
53.3973,-2.9461,3,1
53.3992,-2.9741,3,1
53.4558,-2.9455,3,1
53.4322,-2.9814,3,1
53.3979,-2.9478,3,1
53.4756,-2.6363,3,1
53.3778,-3.0109,3,1
53.4893,-1.1146,3,1
53.5512,-1.2255,2,1
