la,lo,s
53.2599,-1.9047,3
50.6738,-3.4411,3
50.8425,-3.7892,3
51.1758,-4.0994,3
50.4663,-3.6929,3
50.6649,-3.5389,2
51.0263,-4.2139,3
50.546,-4.1447,3
50.7745,0.2963,3
50.8046,0.3025,3
50.8753,0.552,3
50.8012,0.0037,3
51.1051,0.1499,3
51.8791,0.5449,2
51.6455,0.3108,3
51.6138,0.3174,3
51.7582,0.4481,2
51.7871,0.4879,2
51.8844,0.831,3
51.9237,0.8925,3
51.71,0.6098,2
51.7442,0.6789,3
52.0068,0.211,3
51.9028,-2.0504,3
51.8893,-2.0791,2
51.8151,-2.2801,2
51.743,-2.2394,3
51.2733,-1.1054,3
51.2686,-1.1105,3
50.99,-0.9563,2
50.9611,-0.9794,3
50.9212,-0.9982,3
50.984,-1.3649,3
50.9637,-1.3706,2
50.8339,-1.1779,3
51.2904,-0.8927,3
50.8655,-1.0078,3
50.9207,-1.5163,2
50.9165,-1.5113,3
51.2486,-0.766,3
51.2127,-1.5638,2
50.9322,-1.1805,3
51.0702,-1.3312,3
51.7573,-0.445,3
51.6607,-0.2485,3
51.665,-0.384,3
51.6636,-0.3593,3
51.704,-0.2197,3
51.6611,-0.4013,3
51.2152,0.7827,3
51.4421,0.3428,3
51.3067,0.6328,3
51.3776,0.2284,1
51.3084,0.1604,3
51.3555,0.7337,3
51.3714,0.7375,3
51.3366,0.7388,3
51.319,0.8898,3
51.3604,1.4321,3
51.2981,0.3405,3
51.1347,0.3522,3
53.716,-2.5638,3
53.7729,-2.9612,3
53.8066,-2.9019,3
53.7599,-2.3663,2
53.7322,-2.376,3
53.7746,-2.7139,3
53.7574,-2.7204,2
53.9262,-2.2854,3
53.7218,-2.3254,3
53.66,-2.288,2
53.6733,-2.9222,2
53.8352,-2.9948,3
53.9185,-3.0286,3
52.6265,-1.2112,3
52.563,-1.3532,3
52.773,-0.9893,3
53.3202,0.1676,3
53.2436,-0.572,3
53.1884,-0.5955,3
52.921,-0.4201,3
52.4967,1.0866,2
53.121,-1.2609,3
53.1234,-1.2725,3
53.0934,-1.2426,3
53.2744,-0.9531,3
53.1405,-1.1823,2
51.5664,-1.2308,3
51.617,-1.2676,3
51.8078,-1.6625,3
51.8376,-1.6054,3
52.6718,-1.7638,3
52.6673,-2.1318,3
52.8559,-2.1338,3
52.9648,-2.2216,2
52.6012,-1.6829,2
52.0644,1.1917,3
52.06,1.1459,2
52.1751,1.0113,2
51.3853,-0.3469,3
51.3249,-0.4674,3
51.2682,-0.5593,3
51.248,-0.5707,3
51.2166,-0.6437,2
51.3167,-0.2368,3
51.2477,-0.1949,3
51.2334,-0.1718,3
51.4333,-0.5205,3
51.3269,-0.639,2
51.1703,-0.1284,3
51.2845,-0.0916,3
51.181,-0.6234,2
51.2797,-0.573,2
52.5288,-1.657,3
52.3561,-1.2425,2
52.0998,-1.5741,3
52.3307,-1.7121,2
50.8415,-0.2497,2
51.0876,-0.2025,2
50.9016,-0.1797,3
52.3901,-2.1093,3
52.1299,-2.3102,3
52.0999,-1.9802,3
52.4046,-2.1532,1
52.3351,1.5584,3
53.4527,-2.2319,3
53.454,-2.1919,3
53.4464,-2.2395,3
53.5048,-2.1738,2
53.5418,-2.1022,3
53.5982,-2.1754,3
53.3808,-2.2199,3
53.4908,-2.093,2
53.504,-2.082,3
53.4015,-2.3567,2
53.4285,-2.8548,3
53.4208,-2.8679,3
53.431,-2.8525,3
53.3493,-2.8369,3
53.4063,-2.9617,3
53.3878,-2.9395,3
53.416,-2.9058,3
53.45,-2.9359,3
53.4036,-2.956,3
53.4054,-2.9731,3
53.4212,-2.9478,3
53.4281,-2.9498,3
53.4908,-3.0196,2
53.5102,-1.7039,3
53.5501,-1.4893,3
53.5702,-1.4393,2
53.5011,-1.1148,3
53.4933,-1.2783,2
53.5301,-1.1874,3
53.5553,-1.1491,3
53.4155,-1.3415,2
53.4379,-1.4087,2
53.35,-1.1833,2
53.4241,-1.4431,3
53.3278,-1.3462,2
53.3703,-1.492,2
53.3896,-1.4279,3
53.3343,-1.562,2
53.3492,-1.3449,3
53.4369,-1.4372,3
54.9697,-1.6309,2
54.9808,-1.5573,3
54.9498,-1.3645,3
54.8668,-1.4858,3
54.9039,-1.4126,3
52.4207,-1.8997,3
52.4424,-1.8514,3
52.4056,-2.0093,3
52.4762,-1.9136,3
52.4226,-1.9377,3
52.5111,-1.8341,2
52.4275,-1.9224,3
52.4533,-1.7888,3
52.4168,-1.9851,2
52.5189,-1.8568,3
52.5647,-1.8799,2
52.4288,-1.5029,3
52.4515,-1.533,3
52.3927,-1.5729,3
52.4621,-2.1033,3
52.472,-2.0353,2
52.4723,-2.0698,2
52.4033,-1.8221,3
52.6086,-1.9725,3
52.5605,-2.0476,3
53.8309,-1.9215,3
53.8282,-1.7791,2
53.8948,-1.9378,2
53.8009,-1.7069,3
53.7265,-1.8215,3
53.7171,-1.7969,3
53.615,-1.8813,2
53.7235,-1.7174,2
53.7158,-1.6318,3
53.6973,-1.6522,2
53.8065,-1.5828,2
53.8127,-1.5129,3
53.8407,-1.4696,2
53.8148,-1.5617,3
53.7677,-1.5242,2
53.7236,-1.4969,2
53.6855,-1.4891,3
53.676,-1.5176,3
53.6997,-1.4209,3
53.6749,-1.4735,2
54.9391,-1.6066,2
51.5106,-0.0829,3
51.5496,0.1622,3
51.5441,0.0903,2
51.5299,0.0922,3
51.6455,-0.1555,3
51.5788,-0.2238,3
51.6068,-0.1522,3
51.5865,-0.2191,3
51.446,0.1529,3
51.4615,0.1471,3
51.4844,0.1482,3
51.4743,0.1261,3
51.4728,0.1126,2
51.551,-0.2619,3
51.5781,-0.3261,3
51.5669,-0.2324,3
51.5363,-0.2453,2
51.5464,-0.2031,3
51.4165,0.0765,3
51.4051,-0.0059,3
51.412,-0.0547,3
51.5385,-0.194,3
51.542,-0.1981,3
51.3364,-0.0767,3
51.3661,-0.1169,3
51.3647,-0.1182,3
51.3787,-0.1101,3
51.4052,-0.0772,2
51.5107,-0.315,3
51.5027,-0.3009,3
51.6478,-0.0465,3
51.4779,0.106,3
51.4949,-0.2239,3
51.5824,-0.0994,3
51.6063,-0.0682,3
51.5619,-0.3722,3
51.5891,-0.299,3
51.582,0.1675,3
51.5226,-0.4212,2
51.5372,-0.4725,3
51.4823,-0.5022,3
51.4887,-0.2874,3
51.4842,-0.1843,3
51.4976,-0.1674,3
51.4995,-0.2023,3
51.3971,-0.2671,3
51.4181,-0.1271,3
51.466,-0.1138,3
51.4895,-0.1128,3
51.4381,-0.1267,3
51.4869,-0.1162,3
51.4269,-0.1181,3
51.4813,-0.1105,3
51.4578,-0.1429,2
51.4386,0.0056,3
51.4359,-0.0411,2
51.4566,-0.015,3
51.4765,-0.0527,3
51.5493,0.0249,2
51.5526,0.0612,2
51.5409,0.0326,3
51.5639,0.025,3
51.4652,-0.2437,3
51.4053,-0.3413,2
51.4673,-0.0663,3
51.4924,-0.0933,3
51.5051,-0.0844,3
51.5081,-0.1046,2
51.3767,-0.2216,3
51.366,-0.2209,3
51.5166,-0.053,3
51.5073,-0.008,3
51.5183,-0.0628,3
51.5255,-0.0704,3
51.5322,-0.0595,3
51.4619,-0.1856,3
51.4652,-0.2434,3
51.4292,-0.165,3
51.4633,-0.1688,3
51.5288,-0.1885,3
51.5316,-0.2034,3
51.5132,-0.1293,3
51.5153,-0.1635,3
51.5086,-0.1254,3
56.0183,-3.7121,2
57.4474,-4.1532,3
57.046,-4.1375,2
57.792,-5.5749,2
55.9273,-4.874,2
56.1329,-3.9657,2
57.149,-2.0977,2
57.177,-2.4422,2
57.2476,-2.4202,3
55.8328,-5.0559,3
55.9523,-3.176,3
55.9323,-3.1325,3
55.9094,-4.5017,2
55.9028,-3.6407,2
55.8906,-3.7367,1
56.4821,-3.0018,1
56.0557,-3.3841,2
56.2907,-3.9255,2
55.8891,-4.0841,3
52.9703,-3.1195,2
53.2053,-3.0215,3
53.2421,-3.1422,3
51.8028,-4.973,3
51.8267,-4.9564,3
51.6933,-4.94,3
51.7868,-4.0745,3
51.9382,-3.8812,2
52.0366,-4.5186,3
51.6576,-4.0188,3
51.6711,-3.9431,3
51.6452,-3.9696,2
51.4885,-3.231,3
51.5059,-3.3093,3
51.5715,-3.2195,2
51.7182,-3.1295,3
51.6381,-2.6786,3
51.5823,-3.0395,3
52.8249,-3.4063,1
52.4506,-3.5388,2
52.5173,-3.2871,3
51.9584,-3.6486,1
52.1606,-3.3706,2
54.6741,-1.2176,2
54.536,-1.5266,3
53.3335,-2.7153,3
53.3469,-2.5752,3
53.3478,-2.5333,3
53.3604,-2.5083,3
53.7268,-2.5136,3
53.857,-3.0303,2
53.7467,-0.2614,2
53.7552,-0.3486,3
53.7509,-0.3733,3
53.7431,-0.3688,3
53.7419,0.0067,1
53.6824,-0.4079,1
53.5141,-0.6578,2
53.97,-1.097,3
52.9426,-1.4398,2
52.6394,-1.136,3
52.5981,-1.114,3
52.6295,-1.1333,3
52.9741,-1.1274,3
52.9842,-1.1816,3
52.9907,-1.1695,2
52.0439,-2.4261,3
52.7643,-2.3794,3
53.0455,-2.1676,3
51.4496,-2.6146,3
51.474,-2.5883,3
51.4359,-2.5682,2
51.4085,-2.6055,3
51.4789,-2.5233,3
51.3526,-2.9404,3
51.4902,-2.7613,3
51.5287,-2.3954,3
50.3699,-4.1252,3
50.4124,-4.1339,3
50.3689,-4.1509,3
51.5681,-1.7651,3
51.5244,0.7811,2
51.4888,0.3428,3
51.5097,0.2502,3
51.4841,0.2807,3
51.4856,0.2441,3
51.411,0.4957,2
51.4002,0.5081,2
51.3718,-1.2841,2
51.3982,-1.0705,3
51.4689,-0.974,3
51.4902,-0.5388,3
51.5121,-0.5942,3
51.4856,-0.8696,3
51.4379,-0.8909,3
51.4047,-0.821,2
50.8247,-0.1368,3
50.8674,-0.1119,3
50.8384,-0.1238,3
50.7956,-1.0941,3
50.8466,-1.0921,2
50.899,-1.3796,3
50.7019,-1.2905,2
54.915,-1.7341,3
54.844,-1.3788,2
53.1382,-2.3439,3
53.0583,-2.5234,3
53.1629,-2.2402,3
53.1714,-2.9178,3
53.1923,-2.8807,3
53.2983,-2.94,3
52.6773,-2.3556,3
50.377,-4.2045,3
50.3961,-5.0736,3
50.4556,-4.7084,3
50.1081,-5.3368,2
50.5226,-4.8232,3
50.4895,-4.7632,3
50.2216,-5.2729,2
51.375,-2.1134,2
51.4229,-2.1973,3
51.4479,-2.15,3
51.4181,-1.7576,3
52.1877,-0.3023,3
52.1332,-0.4469,3
52.2075,-0.5508,3
52.1494,-0.4843,3
51.8865,-0.4643,3
54.9829,-2.1415,3
55.1767,-1.6706,2
55.1711,-1.6845,3
50.7617,-1.8743,3
50.8114,-2.8585,3
52.3227,-0.6151,2
52.3052,-0.7831,2
52.392,-0.5235,3
52.2505,-0.8079,3
52.0411,-1.1441,3
52.2911,-1.1684,3
54.5143,-3.156,3
54.8931,-2.9653,3
54.3483,-2.8488,3
54.3153,-2.7083,2
54.5976,-2.7039,2
54.2092,-3.0695,2
54.0736,-0.6728,2
53.9346,-1.5504,2
54.1324,-1.2277,3
54.1873,-1.1811,3
54.2958,-0.4243,3
53.9907,-1.6902,3
54.4833,-1.5965,3
54.0687,-2.2801,3
54.1444,-1.5277,3
50.9064,-2.7459,3
51.0685,-2.8216,3
51.2268,-2.3035,3
53.5876,-2.4145,3
53.4726,-2.1521,3
53.485,-2.2493,3
53.488,-2.3528,3
53.4741,-2.0712,2
53.5207,-2.5021,3
53.4652,-2.914,3
53.441,-2.9327,3
53.4285,-2.976,3
53.4437,-2.9575,3
53.4498,-2.7882,3
53.4708,-2.6347,3
53.3904,-3.1808,2
53.3718,-3.171,2
53.5532,-1.4816,3
53.533,-1.3147,2
53.4364,-1.3558,3
53.3793,-1.4923,3
53.4196,-1.4556,2
53.4222,-1.4174,2
53.3568,-1.4769,3
54.9911,-1.5627,3
55.0023,-1.6386,3
54.8802,-1.4525,2
54.8344,-1.4646,3
52.4482,-1.9469,3
52.4805,-1.8307,3
52.4099,-1.9637,3
52.431,-1.8774,3
52.4719,-1.9315,3
52.459,-1.8736,3
52.5027,-1.8989,3
52.4066,-1.9182,3
52.465,-1.9438,3
52.5022,-1.8988,2
52.4704,-1.8925,3
52.4026,-1.4501,3
52.4896,-2.1512,3
52.5152,-2.1355,3
52.5092,-2.0881,3
52.508,-2.0399,3
52.537,-2.0112,3
52.5521,-2.0243,3
52.4303,-1.8207,3
52.4156,-1.7796,3
52.4222,-1.7653,3
52.6243,-2.0226,3
52.6082,-1.9949,3
52.6097,-1.919,3
52.6096,-2.0482,3
52.57,-2.0018,3
52.603,-1.9986,2
52.5819,-2.004,2
52.5779,-1.8961,3
52.5628,-2.0663,3
52.5656,-2.0647,3
53.8087,-1.7597,3
53.7943,-1.7158,3
53.7851,-1.8091,2
53.8164,-1.7556,3
53.7885,-1.7789,3
53.919,-1.9304,3
53.7548,-1.7688,3
53.6763,-1.9173,1
53.6925,-1.824,3
53.6935,-2.1,2
53.637,-1.8273,3
53.7298,-1.7172,3
53.7671,-1.5558,3
53.8478,-1.4966,3
53.8429,-1.5569,3
53.8241,-1.5666,3
53.8162,-1.5161,3
53.6053,-1.552,3
53.6186,-1.2292,3
53.6777,-1.5241,3
51.5182,-0.0794,3
51.5496,0.1622,3
51.5599,0.1553,3
51.5517,0.1301,3
51.5722,0.142,3
51.6118,-0.2806,3
51.5813,-0.2284,3
51.5863,-0.1999,3
51.6526,-0.2127,2
51.6024,-0.2363,3
51.5775,-0.24,2
51.4889,0.1221,3
51.5313,-0.217,3
51.5627,-0.3046,3
51.5599,-0.3193,3
51.5697,-0.2949,3
51.5605,-0.2985,3
51.5587,-0.2755,3
51.5656,-0.2651,3
51.4068,-0.0314,3
51.4176,0.0704,3
51.5463,-0.1277,2
51.5377,-0.1416,3
51.5167,-0.1203,3
51.3212,-0.0903,3
51.3941,-0.1126,3
51.3936,-0.1145,3
51.4137,-0.0919,3
51.5301,-0.2952,3
51.5348,-0.32,2
51.5067,-0.2495,3
51.5061,-0.2668,3
51.504,-0.3317,3
51.644,-0.1232,3
51.6561,-0.0406,3
51.6278,-0.0455,3
51.4811,-0.0083,3
51.523,-0.0783,3
51.5731,-0.0725,3
51.5587,-0.0642,3
51.5019,-0.2288,3
51.4926,-0.2301,3
51.5,-0.2377,3
51.474,-0.2062,2
51.5942,-0.1374,3
51.588,-0.0614,3
51.5861,-0.0923,3
51.5736,-0.1497,3
51.5985,-0.0751,2
51.5973,-0.1099,3
51.5812,-0.1117,3
51.5812,-0.0946,3
51.6018,-0.3162,3
51.5776,-0.3311,3
51.5767,0.1775,3
51.5596,-0.4461,3
51.526,-0.4587,3
51.4718,-0.3343,3
51.4747,-0.3434,3
51.4498,-0.4447,3
51.5377,-0.1001,2
51.5344,-0.1177,2
51.5366,-0.1166,3
51.5251,-0.2145,3
51.4882,-0.1891,3
51.4159,-0.2523,3
51.3672,-0.3082,3
51.4637,-0.1127,3
51.4269,-0.1187,3
51.4645,-0.0994,3
51.4246,-0.1264,3
51.4331,-0.0012,3
51.442,-0.033,3
51.4326,-0.0198,2
51.4143,-0.169,3
51.5476,0.0358,3
51.5338,-0.0074,3
51.5818,0.0578,3
51.4565,-0.3723,3
51.4537,-0.3026,3
51.4928,-0.0696,2
51.4915,-0.0911,3
51.5037,-0.1046,3
51.4957,-0.1004,3
51.379,-0.1921,3
51.3585,-0.1555,3
51.5071,-0.0079,3
51.4902,-0.0226,3
51.5319,-0.0612,3
51.4596,-0.18,3
51.439,-0.1561,3
51.4424,-0.2013,3
51.4506,-0.1478,3
51.5107,-0.1716,2
51.5242,-0.2016,3
51.5088,-0.1417,3
51.4974,-0.1524,3
51.5197,-0.1604,3
52.401,0.1182,3
52.4533,0.3189,3
52.2293,-0.1035,3
52.2228,0.1507,3
52.1886,0.186,3
52.2025,0.0755,3
53.1815,-1.2578,3
53.2502,-1.3576,3
53.1517,-1.4132,3
53.1142,-1.7544,1
53.0539,-1.3716,3
53.1087,-1.56,3
53.2388,-1.4368,2
52.9626,-1.3077,3
50.7259,-3.7721,3
50.6448,-3.4015,3
50.5264,-4.2087,3
50.8584,-3.3925,3
50.5445,-3.4978,3
51.1942,-3.7762,3
51.0313,-4.2125,3
50.7336,-3.5279,2
50.9102,-3.445,3
50.7308,-3.4821,2
50.9488,0.598,3
50.8723,-0.0042,2
51.7087,0.8337,2
51.5897,0.5686,3
51.5232,0.5669,3
51.7571,0.1331,3
51.6568,0.6839,3
51.7909,1.1632,2
51.7738,0.4705,3
51.915,0.5823,2
51.805,0.9106,2
51.9029,0.9238,3
51.8706,0.878,3
51.7385,0.1015,3
51.7961,0.3112,3
51.724,0.6217,3
51.8805,0.6925,3
51.7304,-2.5237,2
51.8489,-2.5174,3
51.2316,-1.1455,3
51.326,-0.8323,3
50.8661,-1.0459,3
51.1566,-1.238,3
51.2936,-0.8723,2
51.2365,-0.8259,3
51.3423,-0.9503,3
50.8057,-1.1705,2
50.9449,-1.5298,3
51.6628,-0.3637,3
51.9048,-0.2063,3
51.7862,-0.0154,3
51.8525,0.1028,3
51.6853,-0.1939,3
51.8236,-0.428,3
51.3108,0.4487,1
51.3978,0.1723,3
51.1459,0.9061,2
51.1244,1.3016,2
51.2886,0.5522,3
51.3334,0.5122,3
51.3646,1.1011,3
51.2892,0.5286,3
51.4419,0.2346,3
53.7645,-2.2461,2
53.7894,-2.278,2
53.7843,-2.9023,3
54.1032,-2.7179,3
53.7548,-2.3875,3
54.0542,-2.7958,3
53.8024,-2.693,3
53.984,-2.7815,3
53.7421,-3.0134,3
53.8055,-2.7044,3
53.5694,-2.8845,2
54.0772,-2.8544,2
54.0564,-2.818,3
52.7662,-1.2452,2
52.7628,-1.2228,3
52.7743,-1.2284,3
52.485,-1.0395,3
53.2271,-0.5364,3
52.9703,-0.189,3
53.1496,0.3397,2
53.3458,-0.3269,2
53.1452,0.3338,3
53.1508,0.3446,3
53.1482,0.1239,2
53.0118,-0.3922,3
52.9621,-0.0348,3
53.1408,-0.493,3
52.8615,-0.3475,1
52.6026,0.6369,3
52.7558,0.2958,2
52.4275,1.0735,2
52.6075,1.7329,3
52.6552,0.6406,3
52.5742,1.3326,2
52.9452,-1.2732,3
52.9257,-1.2172,3
52.9449,-0.9599,1
53.0129,-1.1327,3
52.9253,-1.2769,2
52.8074,-1.1882,3
53.3252,-1.1211,3
52.9804,-1.104,3
53.206,-1.1465,3
52.8209,-1.249,2
51.6105,-1.1059,1
51.747,-1.2343,2
52.6563,-1.9726,2
51.9788,1.3308,2
52.1856,1.0243,3
52.3559,0.8883,2
52.1858,1.0229,3
52.3543,0.4783,2
52.2725,0.499,2
52.4008,0.6517,1
52.2638,0.4546,3
51.9505,1.3239,3
52.4478,0.6236,2
51.3547,-0.2467,3
51.3793,-0.5714,3
51.3131,-0.3114,3
51.1392,-0.3269,3
51.4039,-0.5695,3
51.3978,-0.551,3
51.433,-0.4432,3
51.369,-0.5001,3
51.3143,-0.5935,2
51.3168,-0.4382,3
51.1908,-0.1636,3
51.3233,-0.391,2
51.3172,-0.2077,3
51.1555,-0.0727,3
51.3191,-0.2111,2
51.1665,-0.1693,3
52.2494,-1.5703,3
52.2059,-1.6593,3
52.4374,-1.4095,3
52.4793,-1.4508,3
51.0033,-0.3395,3
51.1198,-0.0087,3
50.8444,-0.7758,2
51.1363,0.0021,2
50.8123,-0.3704,2
50.8249,-0.7342,2
50.9548,-0.1392,3
51.1252,-0.1613,3
50.8537,-0.6321,3
52.1597,-2.2501,3
52.1909,-2.211,2
55.7781,-4.3231,3
58.436,-3.0937,3
55.7849,-4.0491,1
55.774,-4.0785,3
57.1646,-2.1157,3
57.5514,-1.8299,1
57.3015,-2.3881,2
57.4628,-2.6086,2
55.9619,-3.1442,3
56.1223,-3.2909,2
55.8518,-4.0194,2
55.9691,-4.0533,2
55.9525,-4.038,3
53.2089,-3.0322,2
53.0865,-3.1446,3
53.2106,-3.0362,3
52.2615,-4.2074,3
51.6538,-5.0581,2
51.7222,-5.0356,2
51.6639,-3.9197,3
51.648,-3.782,3
51.7933,-3.8834,3
51.5157,-3.6668,1
51.4726,-3.4276,2
51.4192,-3.2708,3
51.586,-3.2033,2
51.6031,-3.0924,3
52.6822,-3.3024,3
52.0039,-3.2863,2
53.4268,-2.5529,1
53.3622,-2.5099,3
53.7674,-0.3356,3
53.7677,-0.3539,3
53.7564,-0.3276,3
53.7587,-0.3365,3
53.8215,-0.4536,3
53.7215,-0.4686,3
53.7234,-0.4351,3
53.7267,-0.4332,3
53.9913,-0.3822,3
53.5652,-0.0741,3
53.5214,-0.0755,3
53.5576,-0.029,3
53.5226,-0.0697,2
53.5884,-0.6694,3
52.9612,-1.1951,3
52.9548,-1.1934,3
52.9561,-1.1604,3
52.213,-2.6133,3
51.347,-2.5047,3
51.4812,-2.5882,3
51.4406,-2.5748,3
51.4584,-2.568,3
51.4743,-2.5606,3
51.499,-2.595,3
51.4329,-2.6502,3
51.444,-2.8177,3
51.4527,-2.479,2
51.5392,-2.4378,3
50.3764,-4.1087,1
50.3476,-4.0811,3
50.4162,-3.5612,3
51.5132,-1.7229,3
51.5744,-1.7442,3
51.5584,-1.7819,3
52.5507,-0.2195,3
52.6214,-0.1082,3
51.9112,-0.4752,3
51.8923,-0.47,3
51.5387,0.7023,2
51.5391,0.4434,3
51.3838,0.5563,3
51.3785,0.5586,3
51.3677,0.5194,3
51.3752,-0.6985,2
51.4751,-0.6057,2
51.4969,-0.59,3
51.4159,-0.9458,3
50.8363,-0.1253,3
50.7929,-1.0996,2
50.7998,-1.101,3
50.8958,-1.3951,3
50.8912,-1.3628,3
50.9101,-1.4066,3
50.9219,-1.4712,3
50.9266,-1.4287,3
54.7933,-1.5268,3
54.7379,-1.3675,3
53.0984,-2.4784,3
53.1293,-2.3776,2
53.328,-2.1857,3
53.207,-2.8583,3
53.2014,-2.9258,3
53.2818,-3.0559,3
53.1939,-2.5993,3
53.2766,-2.7769,3
52.9178,-3.0193,2
50.09,-5.2214,3
50.3178,-4.9574,3
50.4812,-4.9027,3
50.1865,-5.399,1
51.1159,-1.6794,2
50.7217,-1.8148,3
50.7268,-1.8414,3
50.7689,-1.9121,2
50.7163,-1.8953,2
50.6137,-2.4979,3
50.9083,-2.1446,3
50.7394,-2.9074,3
51.8276,-0.8145,3
51.8155,-0.8126,3
51.8331,-0.822,3
52.2144,-0.8952,3
52.2411,-0.8836,2
52.2169,-0.9137,3
54.5319,-3.5626,2
54.9315,-2.7478,3
54.8896,-2.9565,3
54.85,-2.7099,3
54.8307,-3.159,3
54.1142,-3.2159,2
54.2453,-0.7796,3
54.0645,-1.9618,3
54.2622,-0.4499,3
53.8271,-1.2748,3
54.2604,-0.4157,3
54.3952,-1.7304,2
53.977,-2.22,3
51.2631,-2.2764,3
53.4787,-2.2382,3
53.4178,-2.2621,3
53.3876,-2.2427,3
53.4465,-2.2391,2
53.5353,-2.1201,3
53.6048,-2.1691,3
53.5934,-2.2287,3
53.474,-2.0847,3
53.4626,-2.2581,3
53.4299,-2.2874,2
53.5475,-2.6215,3
53.43,-2.8007,3
53.3498,-2.8705,2
53.4586,-2.9623,3
53.3864,-2.9128,3
53.4172,-2.9978,3
53.4563,-2.6491,3
53.5269,-3.0322,3
53.4842,-2.9938,3
53.3386,-2.979,3
53.48,-1.0834,3
53.4907,-1.1832,3
53.4749,-1.1584,3
53.5884,-1.1939,3
53.4857,-1.2097,2
53.4612,-1.3374,3
53.4861,-1.3244,3
53.4241,-1.3643,2
53.496,-1.3361,2
53.3842,-1.4659,3
53.4067,-1.4995,3
53.3622,-1.4077,3
53.4183,-1.4993,3
54.968,-1.6153,3
54.9992,-1.6888,2
54.9658,-1.6441,3
55.0328,-1.4405,2
55.0582,-1.627,2
55.0169,-1.5093,3
54.9582,-1.4782,3
52.4282,-1.9571,3
52.4405,-1.8442,3
52.4326,-1.8449,2
52.4143,-1.8451,3
52.3967,-1.9839,3
52.4245,-1.9339,2
52.4582,-1.7808,3
52.4669,-1.8101,2
52.4528,-1.8824,2
52.5083,-1.8894,3
52.4059,-1.5194,3
52.5379,-2.1193,3
52.4792,-2.1115,2
52.5495,-2.0885,2
52.5325,-1.9869,3
52.501,-1.9702,3
52.4705,-1.9884,3
52.4138,-1.8084,3
52.4515,-1.7091,2
52.3811,-1.79,3
52.4042,-1.8327,3
52.5975,-2.0931,3
52.604,-2.0779,3
53.8698,-1.9096,3
53.8151,-1.778,2
53.7955,-1.7579,2
53.7097,-1.7809,3
53.6974,-1.8554,3
53.586,-1.7471,3
53.6424,-1.7847,2
53.6561,-1.7822,3
53.8316,-1.5681,3
53.8014,-1.4977,3
53.8266,-1.4582,2
53.8065,-1.5298,3
53.8032,-1.6459,3
53.6122,-1.4589,3
53.6229,-1.2409,3
53.7138,-1.3527,3
54.9395,-1.6172,2
51.5332,0.1073,3
51.5842,-0.2194,3
51.5849,-0.2297,3
51.5593,-0.1968,3
51.61,-0.2785,2
51.582,-0.2116,3
51.6528,-0.2024,3
51.6166,-0.15,3
51.4639,0.0984,3
51.5928,-0.278,3
51.5487,-0.2311,3
51.5526,-0.2563,3
51.5383,-0.2768,2
51.553,-0.3138,3
51.5528,-0.2962,3
51.4184,-0.0326,3
51.4011,0.0875,3
51.5579,-0.1392,3
51.5475,-0.16,3
51.3945,-0.0935,3
51.4138,-0.1049,2
51.3911,-0.0883,3
51.3874,-0.126,3
51.3863,-0.0763,3
51.3956,-0.081,3
51.5355,-0.3938,3
51.5001,-0.3262,3
51.5242,-0.2924,3
51.5397,-0.3842,3
51.5519,-0.3507,3
51.5309,-0.3292,3
51.5189,-0.2654,3
51.6368,-0.0506,3
51.6139,-0.1309,3
51.6793,-0.0216,2
51.6294,-0.0579,3
51.6296,-0.0974,3
51.4938,0.063,3
51.4501,0.0605,2
51.5496,-0.06,2
51.5483,-0.0648,3
51.5438,-0.046,3
51.4855,-0.2024,3
51.49,-0.2266,3
51.5969,-0.0574,3
51.581,-0.1223,2
51.5975,-0.1077,3
51.5984,-0.3136,3
51.5816,-0.3322,3
51.5615,0.2207,3
51.593,0.2107,2
51.5875,0.2112,3
51.5142,-0.3942,3
51.4808,-0.4378,3
51.4904,-0.278,3
51.4764,-0.3397,3
51.5021,-0.2823,3
51.4982,-0.4102,3
51.5665,-0.1343,3
51.4829,-0.1778,3
51.5079,-0.2031,3
51.3965,-0.304,3
51.4334,-0.0944,3
51.4421,-0.0102,3
51.4404,-0.0605,3
51.4816,-0.0266,3
51.4188,-0.2294,3
51.3972,-0.156,2
51.4066,-0.1592,3
51.399,-0.2436,3
51.4088,-0.1628,3
51.5156,0.0755,2
51.5711,0.0958,3
51.5614,0.0931,2
51.5658,0.0662,3
51.594,0.0387,3
51.4703,-0.2375,3
51.4509,-0.3579,3
51.4565,-0.3214,3
51.4797,-0.0574,3
51.4741,-0.0784,3
51.4519,-0.0838,3
51.4985,-0.0793,3
51.4468,-0.0722,3
51.4685,-0.0649,3
51.5034,-0.0768,3
51.3676,-0.219,3
51.5129,-0.0614,3
51.5185,-0.0348,3
51.5108,-0.021,3
51.5584,0.0062,3
51.58,-0.0316,3
51.4343,-0.1622,2
51.4699,-0.1747,3
51.4401,-0.1644,3
51.442,-0.1662,3
51.5226,-0.1738,3
51.5302,-0.1908,3
51.5048,-0.152,3
51.5114,-0.1284,2
51.5019,-0.1241,3
51.4899,-0.1356,3
51.5024,-0.1523,3
51.5287,-0.2025,3
52.3218,0.1996,2
52.3824,-0.0008,3
52.1174,-0.0897,2
52.2743,0.33,3
53.0976,-1.3902,3
52.9127,-1.2995,3
52.9102,-1.3799,3
50.7362,-3.476,3
50.5748,-4.2105,2
50.7302,-3.5141,3
50.8107,-3.8044,3
