Data;Ora;Luogo;Feriti;Tipo;Latitudine;Longitudine
03/02/2023;08:00;VIA MONTEPELLEGRINO intersezione VIA SPEDALIERI NICOLO';0;C;38,13836;13,358444
03/02/2023;08:15;VIALE STRASBURGO in prossimit? di incrocio;0;C;38,151984;13,33147
03/02/2023;10:30;VIA MARCONI GUGLIELMO intersezione VIA CUSMANO GIACOMO;1;F;38,124751;13,347958
03/02/2023;12:00;VIA MONTE S.CALOGERO nr. 18;1;F;38,152517;13,326396
03/02/2023;12:05;VIA DUCA DELLA VERDURA nr. 24;0;C;38,134521;13,352918
03/02/2023;16:00;VIALE REGIONE SICILIANA S.E. di fronte al civico 399;1;F;38,100045;13,331479
03/02/2023;19:45;VIA BASILE ERNESTO di fronte via S.Pelligra;3;F;38,097923;13,346114
03/02/2023;20:50;VIA SCIUTI GIUSEPPE nr. 103;0;C;38,141153;13,337901
04/02/2023;03:00;PIAZZA MONTE DI PIETA' altezza DELLA;0;C;38,117031;13,357181
04/02/2023;08:30;VIA PITRE' GIUSEPPE intersezione con VIA CAMARDA DEMETRIO;2;F;38,110491;13,334972
04/02/2023;11:00;VIA VILLAGRAZIA altezza VIA ETNA;0;C;38,086629;13,338957
04/02/2023;19:50;VIA PIRANDELLO LUIGI intersezione VIA GIUSTI GIUSEPPE;2;F;38,137642;13,345249
04/02/2023;21:11;VIA PORTELLA DELLA GINESTRA pressi CIVICO 32;1;F;38,100809;13,392169
04/02/2023;22:55;VIA RIZZO AMMIRAGLIO altezza (inters.) VIA LEOTTA EUGENIO;0;C;38,144247;13,365164
05/02/2023;04:00;FORO UMBERTO I altezza Palco;2;F;38,117525;13,37306
05/02/2023;04:35;VIA NIGRA COSTANTINO altezza del civico 25;0;C;38,128985;13,348226
05/02/2023;04:40;VIALE REGIONE SICILIANA N.O. carr. centrale D.CT DF N. 1950;0;C;38,120749;13,328663
05/02/2023;12:10;VIA CIMABUE GIOVANNI intersezione con VIA CAMILLIANI CAMILLO;0;C;38,130096;13,324228
05/02/2023;13:45;VIA CIRINCIONE GIUSEPPE altezza del civico 67;1;F;38,098742;13,388061
05/02/2023;16:00;VIA ALBANESE ENRICO altezza (spec.) P.ZZA;1;F;38,131496;13,360009
05/02/2023;18:30;VIALE REGIONE SICILIANA S.E. altezza del civico VIA;0;C;38,098254;13,333135
05/02/2023;19:50;PIAZZETTA PORTA GUCCIA intersezione con VIA PAPIRETO;3;F;38,118947;13,350953
06/02/2023;10:30;VIA TRABUCCO altezza (spec.) scivolo P.Socc;1;F;38,154852;13,314112
06/02/2023;12:00;VIALE STRASBURGO in prossimit? di via belgio;0;C;38,151723;13,331187
06/02/2023;13:55;PIAZZA VERDI GIUSEPPE altezza del civico 54;1;F;38,120658;13,356848
06/02/2023;14:15;VIALE VENERE intersezione VIA MARINAI ALLIATA;0;C;38,189679;13,328451
07/02/2023;00:25;VIA LANZA DI SCALEA GIUSEPPE altezza via mormino;1;F;38,175427;13,311162
07/02/2023;03:15;VIA RE FEDERICO altezza del civico 15;0;C;38,122375;13,346843
07/02/2023;07:55;VIA ORETO intersezione con VIA TODARO AGOSTINO;1;F;38,104592;13,368639
07/02/2023;08:05;VIALE STRASBURGO altezza (inters.) VIA PRINCIPE DI PANTELLERIA;1;F;38,160013;13,323617
07/02/2023;09:00;VIA NOTARBARTOLO EMANUELE intersezione con VIA TERRASANTA;1;F;38,132131;13,343458
07/02/2023;09:00;VIA RESTIVO EMPEDOCLE nr. 2;1;F;38,142015;13,337158
07/02/2023;09:25;VIA DELLA LIBERTA' intersezione PIAZZA VITTORIO VENETO;1;F;38,145305;13,342276
07/02/2023;10:15;VIA CAVOUR CAMILLO altezza del civico 53;1;F;38,122433;13,362448
07/02/2023;14:20;PIAZZA LEONI intersezione con VIALE DIANA;1;F;38,146884;13,344015
07/02/2023;14:50;VIA DAMMUSO intersezione VIA DEI PESCATORI;0;C;38,199225;13,277458
07/02/2023;16:40;VIA S.ISIDORO intersezione VIA AI VILLINI SANT'ISIDORO;1;F;38,121056;13,298142
07/02/2023;17:30;CORSO DEI MILLE intersezione VIA CORSELLI RODOLFO GEN.;4;F;38,096484;13,397646
07/02/2023;19:30;CORSO CALATAFIMI altezza del civico 1084;1;F;38,093518;13,307521
07/02/2023;19:56;VIALE REGIONE SICILIANA S.E. altezza del civico 1914;1;R;38,089425;13,345524
07/02/2023;23:40;VIA NOTARBARTOLO EMANUELE intersezione con VIA MORELLO NUNZIO;2;F;38,132369;13,34437
08/02/2023;02:00;VIA BASILE ERNESTO di fronte via solarino;0;C;38,101677;13,348192
08/02/2023;06:40;VIA NIGRA COSTANTINO intersezione VIA PRINCIPE DI VILLAFRANCA;2;F;38,12942;13,349407
08/02/2023;08:05;PIAZZA EINSTEIN ALBERT pressi VIA UDITORE;0;C;38,12822;13,32754
08/02/2023;14:30;VIA TASCA LANZA altezza del civico 110;1;F;38,113437;13,329176
08/02/2023;15:15;VIA ALTOFONTE nr. 89/c;1;F;38,095089;13,335953
08/02/2023;17:30;VIA LI PUMA EPIFANIO intersezione con VIA CILLUFFO;0;C;38,094497;13,406975
08/02/2023;20:30;PIAZZA DEGLI ARAGONESI altezza fond.T Massimo;1;F;38,117812;13,35672
09/02/2023;06:15;CORSO CALATAFIMI altezza del civico 1035/d;1;F;38,097321;13,316076
09/02/2023;07:40;VIA S.AGOSTINO altezza del civico 102;0;C;38,11781;13,357189
09/02/2023;10:20;VIA LITTARA VINCENZO intersezione con VIA CASSARINO ANTONIO;1;F;38,119639;13,334503
09/02/2023;11:02;CORSO CALATAFIMI altezza del civico 486;0;C;38,101595;13,326671
09/02/2023;14:20;VIA RAMPOLLA MARIANO CARD. di fronte V. BELMONTE;0;C;38,145829;13,367867
09/02/2023;14:30;VIA MAGG. PERNI FRANCESCO intersezione CORSO TUKORY;1;F;38,109067;13,36052
09/02/2023;14:45;VIALE REGIONE SICILIANA N.O. altezza (spec.) nina siciliana;0;C;38,117002;13,329041
09/02/2023;17:40;VIA LANZA DI SCALEA GIUSEPPE in prossimit? di VELODROMO;0;C;38,172931;13,312186
09/02/2023;18:45;VIA S.FILIPPO nr. 112;2;F;38,090447;13,362365
09/02/2023;18:45;VIALE DELLE ALPI intersezione con VIALE DELLE MAGNOLIE;1;F;38,139882;13,336565
10/02/2023;00:30;VIALE GALATEA intersezione con VIA SALINE;0;C;38,19843;13,31859
10/02/2023;05:00;VIA CATANIA altezza del civico 8;0;C;38,128847;13,35182
10/02/2023;07:30;VIALE GIULIANO BORIS intersezione con VIALE DELLE MAGNOLIE;0;C;38,141169;13,341422
10/02/2023;09:30;VIA DANTE intersezione VIA SPATARO SALVATORE;1;F;38,122655;13,346187
10/02/2023;12:20;VIA DON ORIONE altezza del civico 16;1;F;38,142865;13,36198
10/02/2023;14:30;VIA NINA SICILIANA altezza 22;0;C;38,116133;13,332291
10/02/2023;18:10;VIA MARCONI GUGLIELMO intersezione VIA CAVALLARI SAVERIO;1;F;38,12558;13,350118
10/02/2023;18:30;VIA NINA SICILIANA intersezione con VIA GUBBIO;2;R;38,117474;13,331666
10/02/2023;23:30;VIA PELLICO SILVIO intersezione VIA TOMASI CARDINALE;0;C;38,115079;13,34547
11/02/2023;02:30;VIA PECORAINO FILIPPO intersezione PIAZZA ALBERIONE GIACOMO BEATO;3;R;38,094017;13,402845
11/02/2023;10:20;VIALE LEONARDO DA VINCI intersezione con VIALE GALILEO GALILEI;2;F;38,13002;13,334972
11/02/2023;14:30;VIA TERRASANTA intersezione con VIA DAMIANI ALMEYDA;0;C;38,130434;13,344491
11/02/2023;14:45;VIA ROMA intersezione con VIA BANDIERA;1;F;38,118481;13,362631
11/02/2023;23:15;CORSO CALATAFIMI di fronte al civico 703;1;F;38,102652;13,329224
12/02/2023;00:30;VIA LINCOLN nr. 19;2;F;38,11412;13,37384
12/02/2023;03:00;VIA GUERRA LEARCO s.n.c.;1;F;38,153269;13,336223
12/02/2023;03:40;VIALE REGIONE SICILIANA N.O. altezza osp. Cervello;0;C;38,157317;13,315418
12/02/2023;05:30;FORO UMBERTO I altezza porta felice;0;C;38,117895;13,372782
12/02/2023;06:30;VIALE DELLA RESURREZIONE altezza del civico 101;1;F;38,164639;13,31928
12/02/2023;13:25;VIA TOMMASO NATALE nr. 55;0;C;38,174215;13,301816
12/02/2023;16:50;VIA CADUTI DELL'8 LUGLIO 1960 intersezione VIA BELMONTE CHIAVELLI;0;C;38,096731;13,368853
13/02/2023;07:15;PIAZZA NASCE' FRANCESCO intersezione con VIA MAZZINI;1;F;38,128004;13,35643
13/02/2023;13:50;VIALE REGIONE SICILIANA altezza del civico 3024;0;C;38,131186;13,329821
13/02/2023;15:45;VIA MALASPINA altezza del civico 24;0;C;38,126997;13,343539
13/02/2023;20:20;VIALE REGIONE SICILIANA N.O. altezza del civico 961;4;R;38,111899;13,329906
13/02/2023;23:59;VIA LA MALFA UGO altezza via tranchina;0;C;38,162258;13,314346
14/02/2023;07:40;VIA PARATORE GIUSEPPE intersezione con VIA DELL'ORSA MINORE;1;F;38,096696;13,371615
14/02/2023;09:30;VIA PRINCIPE DI PATERNO' intersezione VIA PALATUCCI GIOVANNI;0;C;38,135859;13,331316
14/02/2023;10:20;VIA LA MALFA UGO intersezione VIA MAJORANA ETTORE;0;C;38,1638;13,312467
14/02/2023;10:20;PIAZZA MAGIONE pressi VIA ALLORO;0;C;38,117081;13,369331
14/02/2023;11:00;VIA MONTEPELLEGRINO altezza del civico d.f. civ.79;1;R;38,137605;13,358366
14/02/2023;13:45;VIA BASILE ERNESTO di fronte al civico 114;1;F;38,104383;13,350551
14/02/2023;13:45;VIA SPADOLINI GIOVANNI in prossimit? di INT. S. LORENZO;0;C;38,169222;13,311146
14/02/2023;14:30;VIA FALCANDO UGO in prossimit? di pochi metri;1;F;38,126658;13,336894
14/02/2023;14:45;VIALE REGIONE SICILIANA N.O. s.n.c.;2;F;38,107914;13,330349
14/02/2023;15:05;LARGO DI MAGGIO JOE intersezione VIALE DELL'OLIMPO;2;F;38,189255;13,315007
14/02/2023;15:50;VIA TOSCANA altezza del civico 4;0;C;38,144138;13,336854
14/02/2023;16:40;VIA STABILE MARIANO intersezione VIA VILLAERMOSA;0;C;38,123418;13,358853
14/02/2023;20:58;VIALE STRASBURGO di fronte al civico 352;1;F;38,157046;13,326261
15/02/2023;00:10;VIALE DELLA RESURREZIONE intersezione VIA STAZIONE S.LORENZO;1;F;38,164388;13,318869
15/02/2023;08:10;PIAZZA GIOVANNI PAOLO II PAPA altezza (inters.) VIA CASSARA' ANTONINO;1;F;38,150905;13,338653
15/02/2023;08:30;VIA DELL'AUTONOMIA SICILIANA altezza del civico 123;1;F;38,142003;13,354415
15/02/2023;18:25;VIA BASILE ERNESTO di fronte al civico 24;1;F;38,107162;13,353909
15/02/2023;18:45;CORSO CALATAFIMI intersezione VIA DE FILIPPO TITINA;0;C;38,101926;13,327444
15/02/2023;19:30;VIA PAZIENZA altezza del civico 30/a;1;F;38,201448;13,319663
15/02/2023;20:27;VIA CAVIGLIA MARESCIALLO pressi -;0;C;38,140854;13,350026
15/02/2023;21:40;VIA CADORNA LUIGI GEN. altezza del civico 38;1;M;38,111064;13,355307
16/02/2023;07:45;VIA BERNINI GIAN LORENZO intersezione con VIA MINEO NICOLO';2;F;38,132766;13,325653
16/02/2023;07:50;VIA CAVOUR CAMILLO altezza del civico 9;1;F;38,122287;13,361846
16/02/2023;10:45;VIALE REGIONE SICILIANA altezza del civico 7631;0;C;38,08564;13,413761
16/02/2023;14:00;ROTONDA BRASILE in prossimit? di V. MICHELANGELO;0;C;38,139208;13,330942
16/02/2023;14:50;VIA D'ASTORGA EMANUELE intersezione VIA SIGISMONDO D'INDIA;1;F;38,099476;13,335127
16/02/2023;15:12;VIA DELLA LIBERTA' intersezione con VIA DI MARZO GIOACCHINO;0;C;38,134799;13,349057
16/02/2023;18:00;VIA CASTELFORTE altezza del civico 109;0;C;38,193486;13,317295
16/02/2023;19:30;PIAZZA STURZO LUIGI intersezione con VIA CASCINO ANTONINO GEN.;1;F;38,126655;13,357873
16/02/2023;19:30;VIA PORTO SALVO in prossimit? di cartello ZTL;1;F;38,118542;13,367377
16/02/2023;21:00;VIA BASILE ERNESTO intersezione VIA RAITI CARMELO;1;F;38,097325;13,345605
16/02/2023;23:00;CORSO DEI MILLE intersezione con VIA S.ALBERTO DEGLI ABATI;1;F;38,096088;13,399513
17/02/2023;08:00;PIAZZA PALLAVICINO altezza del civico 36;1;F;38,172472;13,327133
17/02/2023;12:30;VIA ATTINELLI SALVATORE altezza del civico 38;1;F;38,133139;13,303791
17/02/2023;19:44;CORSO CALATAFIMI di fronte al civico 819;1;F;38,101476;13,326283
17/02/2023;21:30;VIA MORTILLARO VINCENZO intersezione VIA PEREZ FRANCESCO PAOLO;1;F;38,104892;13,367239
18/02/2023;02:25;VIA DANTE intersezione VIA NARBONE ALESSIO;0;C;38,122116;13,343941
18/02/2023;09:30;VIALE GIULIANO BORIS intersezione con VIALE DELLE MAGNOLIE;0;C;38,14116;13,341395
18/02/2023;11:30;VIALE REGIONE SICILIANA N.O. altezza del civico 3350;1;F;38,133861;13,330336
18/02/2023;13:00;VIA CRISPI FRANCESCO intersezione LARGO FIAMME GIALLE;0;C;38,127346;13,362108
18/02/2023;15:15;PIAZZA ACQUASANTA intersezione VIA GULI' SIMONE COM.;1;F;38,143424;13,367284
18/02/2023;16:15;VIALE REGIONE SICILIANA S.E. altezza del civico 226;1;F;38,100961;13,331134
18/02/2023;17:30;VIALE REGIONE SICILIANA N.O. altezza VILLA ELEONORA;1;F;38,117233;13,329074
18/02/2023;19:10;VIA LANZA DI SCALEA GIUSEPPE intersezione con VIA GUTTUSO RENATO;2;F;38,174915;13,311981
19/02/2023;04:45;VIA CRISPI FRANCESCO altezza (inters.) VIA CACIOPPO LEONARDO;0;C;38,121327;13,366068
19/02/2023;08:45;PIAZZA TURBA EUCLIDE GEN. intersezione VIA SCHIFANI VITO;0;C;38,101044;13,338351
19/02/2023;15:40;VIA GRASSO GIOVANNI altezza del civico 38;2;F;38,109947;13,359906
20/02/2023;06:20;VIA LA MALFA UGO intersezione VIA TRANCHINA GIUSEPPE;3;F;38,162253;13,314347
20/02/2023;08:00;LARGO ZAPPALA' GIOVANNI intersezione con VIA PRINCIPE DI PATERNO';1;F;38,137618;13,335649
20/02/2023;08:25;PIAZZA EINSTEIN ALBERT altezza LATO MARE;0;C;38,128904;13,330281
20/02/2023;10:30;PIAZZA GIULIO CESARE altezza INGR. STAZIONE;0;C;38,110268;13,366756
20/02/2023;10:45;VIA GARZILLI NICCOLO' intersezione VIA PARISI ENRICO;1;F;38,125957;13,352446
20/02/2023;13:00;VIA MARCONI GUGLIELMO intersezione con VIA CUSMANO GIACOMO;1;F;38,124747;13,347954
20/02/2023;14:55;VIA LANZA DI SCALEA GIUSEPPE altezza del civico 1963;0;C;38,181991;13,305394
20/02/2023;16:15;CORSO DEI MILLE altezza del civico 447;1;F;38,102205;13,380222
20/02/2023;22:10;VIALE REGIONE SICILIANA altezza del civico 769;0;C;38,087049;13,396377
21/02/2023;11:10;VIA PITRE' GIUSEPPE altezza del civico 146/B;1;F;38,110562;13,326629
21/02/2023;13:10;VIA ARTALE VITO GEN. altezza (inters.) LARGO SANTORO ENRICO;2;F;38,099512;13,348247
21/02/2023;14:00;FORO UMBERTO I altezza .;1;F;38,11675;13,374806
21/02/2023;14:15;VIA NOTARBARTOLO EMANUELE altezza del civico 19 B;1;F;38,13285;13,34628
21/02/2023;15:00;VIALE REGIONE SICILIANA N.O. altezza del civico 7731;3;F;38,16652;13,304749
21/02/2023;15:10;VIA BASILE ERNESTO di fronte al civico 170;0;C;38,101899;13,348323
21/02/2023;16:35;VIA LI BASSI GIUSEPPE di fronte al civico 16;0;C;38,101807;13,352795
21/02/2023;21:50;VIA ALTOFONTE altezza del civico 97/M;0;C;38,095198;13,335974
21/02/2023;23:05;VIA GOETHE altezza del civico 63;0;C;38,121652;13,350572
22/02/2023;10:05;VIA ORETO altezza del civico 12/A;0;C;38,109592;13,365428
22/02/2023;10:40;VIALE EMILIA intersezione VIA TRINACRIA;0;C;38,1466;13,338521
22/02/2023;12:00;VIA GIOIA FLAVIO altezza del civico 76;1;F;38,122222;13,334081
22/02/2023;12:00;VIA PECORAINO FILIPPO intersezione con VIA FAVIER PROSPERO;1;F;38,096939;13,392444
22/02/2023;13:20;STRADA STATALE 624 altezza del km 4900;2;F;38,090342;13,305027
22/02/2023;14:15;VIA GIAFAR EMIRO altezza 116;1;F;38,091279;13,385549
22/02/2023;15:55;VIA PALAZZOTTO EMMANUELE a mt. 20 circa;1;F;38,195882;13,276381
22/02/2023;17:30;VIA LI BASSI GIUSEPPE intersezione con VIA MADONIA VINCENZO;2;F;38,098426;13,353646
22/02/2023;19:00;STRADA STATALE 624 altezza del km 1;0;C;38,086039;13,332558
22/02/2023;19:50;VIA DELLA LIBERTA' intersezione VIA DI MARZO GIOACCHINO;1;F;38,134804;13,349059
22/02/2023;23:15;VIA LANZA DI SCALEA GIUSEPPE altezza del civico 1589;1;F;38,176809;13,309989
23/02/2023;03:10;PONTE AMMIRAGLIO altezza ponte;0;C;38,105591;13,375047
23/02/2023;10:05;VIALE PRINCIPESSA IOLANDA intersezione con VIALE COLONIA MARINA;1;F;38,193972;13,334335
23/02/2023;11:15;VIA NINA SICILIANA intersezione con VIA DEGLI EMIRI;1;F;38,115141;13,332167
23/02/2023;14:00;VIA DE COSMI GIOVANNI AGOSTINO intersezione VIA SAMPOLO;0;C;38,139734;13,35176
23/02/2023;14:27;VIA NOTARBARTOLO EMANUELE intersezione VIA MORELLO NUNZIO;0;C;38,132376;13,344373
23/02/2023;15:10;VIALE REGIONE SICILIANA S.E. altezza del civico 2578;0;C;38,086702;13,354066
23/02/2023;17:30;VIA MADDALENA UMBERTO intersezione VIA LA GUARDIA FIORELLO;2;F;38,097531;13,309806
24/02/2023;04:40;VIA ORETO intersezione con VIA BERGAMO;1;F;38,103912;13,369098
24/02/2023;07:45;VIA SAMPOLO di fronte al civico 488;0;C;38,144696;13,346522
24/02/2023;08:10;VIALE FRANCIA intersezione con VIA LA MALFA UGO;0;C;38,154094;13,321009
24/02/2023;08:10;VIALE DEL FANTE altezza (spec.) stadio;1;F;38,152369;13,340817
24/02/2023;08:10;VIA LITTARA VINCENZO altezza del civico 107;1;F;38,119245;13,334353
24/02/2023;08:15;VIA DELLA LIBERTA' intersezione VIA DI MARZO GIOACCHINO;1;F;38,134792;13,34906
24/02/2023;08:50;VIA SPADOLINI GIOVANNI pressi sottoponte;2;F;38,167655;13,308273
24/02/2023;13:30;VIA NOTARBARTOLO EMANUELE intersezione con VIA LEOPARDI GIACOMO;1;F;38,132966;13,346693
24/02/2023;18:10;VIA COSTA GAETANO pressi ESSO;0;C;38,092331;13,336122
24/02/2023;19:30;VIA ZANDONAI RICCARDO intersezione con VIA CILEA FRANCESCO;1;F;38,133578;13,338361
25/02/2023;00:10;VIALE DIANA altezza Canc. Giusino;0;C;38,16634;13,339364
25/02/2023;00:15;VIA S.ISIDORO nr. non specificato;0;C;38,125066;13,300485
25/02/2023;02:45;VIA MARCHESE DI ROCCAFORTE intersezione PIAZZA DON BOSCO;1;F;38,144398;13,345812
25/02/2023;04:00;VIALE LEONARDO DA VINCI nr. 388;4;F;38,126818;13,318524
25/02/2023;09:30;VIA GRAVINA AMMIRAGLIO intersezione VIA LA MASA GIUSEPPE;1;F;38,12611;13,3613
25/02/2023;10:15;VIA D'AQUINO RINALDO altezza del civico 5;1;F;38,11887;13,335247
25/02/2023;12:10;VIA PRINCIPE DI PATERNO' altezza del civico 137;1;F;38,13676;13,333604
25/02/2023;13:10;VIA SAVONAROLA GIROLAMO intersezione con VIA DI BLASI E. GIOVANNI;1;F;38,123273;13,320793
25/02/2023;13:20;VIA PECORAINO FILIPPO altezza (spec.) forum;1;F;38,090469;13,409943
25/02/2023;15:10;VIA AIROLDI CESARE intersezione con VIA JUVARA ALOISIO;2;F;38,139373;13,361523
25/02/2023;16:25;VIA PADRE ANNIBALE M DI FRANCIA altezza del civico snc;1;F;38,097186;13,40191
25/02/2023;21:15;VIA NOCE intersezione con VIA LITTARA VINCENZO;1;F;38,121176;13,335056
26/02/2023;01:10;CORSO FINOCCHIARO APRILE CAMILLO intersezione con VIA NARBONE ALESSIO;7;F;38,118234;13,34538
26/02/2023;02:50;VIA SAMPOLO altezza del civico 65;3;F;38,140156;13,351441
26/02/2023;05:00;VIA LA FARINA GIUSEPPE intersezione con VIA PRINCIPE DI VILLAFRANCA;1;F;38,129002;13,349657
26/02/2023;11:55;VIALE STRASBURGO altezza del civico 352;1;F;38,157085;13,32627
26/02/2023;16:30;VIA PRINCIPE DI BELMONTE intersezione con VIA AMARI MICHELE;2;F;38,1249;13,359728
26/02/2023;21:25;VIA S.RAFFAELE ARCANGELO intersezione VIA BILARDELLO STEFANO;0;C;38,095943;13,349689
26/02/2023;23:20;VIA MESSINA MARINE altezza del civico 512;1;F;38,096814;13,422145
27/02/2023;02:00;VIA CANTORE ANTONINO GEN. intersezione VIA DI MARIA EUGENIO GEN.;0;C;38,127109;13,345415
27/02/2023;06:45;CORSO CALATAFIMI altezza del civico 763;1;F;38,102135;13,327982
27/02/2023;11:00;VIA MODICA altezza del civico FRONTE N.20;0;C;38,128574;13,299021
27/02/2023;13:15;VIA LA MALFA UGO altezza del civico 169;0;C;38,165713;13,308262
27/02/2023;14:15;VIA RIZZO AMMIRAGLIO altezza del civico 57;0;C;38,143837;13,362036
27/02/2023;15:58;VIALE MARIA SS. MEDIATRICE intersezione con PIAZZA BARBARINO COSTANZO;0;C;38,101202;13,334687
27/02/2023;18:20;VIA SAITTA LONGHI altezza 120;1;F;38,091323;13,308232
28/02/2023;16:00;VIALE MARGHERITA DI SAVOIA di fronte al civico 119;2;R;38,175072;13,336551
28/02/2023;17:15;VIA CAVOUR CAMILLO altezza 96;1;F;38,121446;13,358695
28/02/2023;17:50;VIA GRASSI LIBERO di fronte al civico 5;1;F;38,114449;13,332285
01/03/2023;13:25;PIAZZA DELLA PACE intersezione con VIA ARCHIMEDE;1;F;38,130757;13,359762
01/03/2023;14:25;VIALE NICOLETTI ROSARIO altezza (spec.) q8;0;C;38,189002;13,297304
01/03/2023;15:25;CORSO CALATAFIMI di fronte al civico 431;1;F;38,106197;13,337949
01/03/2023;17:55;VIA LINCOLN altezza del civico 25;1;F;38,113995;13,373615
01/03/2023;20:35;VIA LA MANTIA VITO intersezione VIA VILLA FLORIO;1;F;38,120655;13,346442
02/03/2023;08:00;PIAZZA S.FRANCESCO DI PAOLA di fronte piazza s.oliva;1;F;38,121482;13,352928
02/03/2023;08:05;PIAZZA EINSTEIN ALBERT altezza L.DO DA VINCI;0;C;38,128684;13,328749
02/03/2023;14:10;VIA PALMERINO altezza del civico 36;1;F;38,099653;13,336744
02/03/2023;14:21;VIA NOTARBARTOLO EMANUELE intersezione PIAZZA BOIARDO MATTEO MARIA;1;F;38,131983;13,342769
02/03/2023;16:55;VIALE REGIONE SICILIANA N.O. s.n.c.;0;C;38,107962;13,330178
02/03/2023;17:30;VIA SARULLO LUIGI altezza del civico 5;1;F;38,123562;13,303264
03/03/2023;02:15;VIA DANTE intersezione con PIAZZA VIRGILIO;1;F;38,123424;13,349246
03/03/2023;06:35;CORSO CALATAFIMI altezza (inters.) VIA POLLACI GIUSEPPE;0;C;38,102937;13,329909
03/03/2023;08:00;VIA VILLA FLORIO intersezione con VIA LA MANTIA VITO;2;F;38,120657;13,34643
03/03/2023;11:10;VIA DECOLLATI pressi civ.4;0;C;38,106458;13,373157
03/03/2023;14:20;VIA PADRE GIUSEPPE PUGLISI intersezione con VIA FERRARI ORSI FEDERICO;1;F;38,101729;13,390188
03/03/2023;17:00;VIALE DE GASPERI ALCIDE intersezione con VIA AUSONIA;2;F;38,149731;13,334635
03/03/2023;19:30;CORSO DEI MILLE altezza del civico 1520;1;F;38,090488;13,415922
04/03/2023;01:30;VIALE DELL'OLIMPO altezza del civico 30;1;F;38,188895;13,307124
04/03/2023;04:24;PIAZZA COLONNA di fronte civico 6;0;C;38,121835;13,36154
04/03/2023;09:00;VIA AQUILEIA altezza del civico 52;0;C;38,14194;13,332996
04/03/2023;14:30;VIALE REGIONE SICILIANA N.O. intersezione con VIA PITRE' GIUSEPPE;1;F;38,110725;13,329737
04/03/2023;16:00;VIA LANCIA DI BROLO DOMENICO intersezione con VIA CAMPOLO GIOVANNI;1;F;38,128232;13,332964
04/03/2023;19:45;VIALE REGIONE SICILIANA N.O. altezza del civico 9874 B;0;C;38,173314;13,297178
04/03/2023;20:10;VIALE STRASBURGO intersezione VIA STAZIONE S.LORENZO;1;F;38,164164;13,318723
05/03/2023;02:45;VIA ARCHIMEDE intersezione VIA BASSI UGO;0;C;38,129281;13,356145
05/03/2023;03:00;VIALE ERCOLE intersezione VIALE DIANA;0;C;38,15168;13,350198
05/03/2023;03:10;VIALE DUCA DEGLI ABRUZZI intersezione VIALE DELLA RESURREZIONE;2;F;38,170681;13,327795
05/03/2023;08:30;VIALE REGIONE SICILIANA S.E. pressi VIA ORETO;0;C;38,09186;13,376837
05/03/2023;15:20;VIA DE SALIBA ANTONIO intersezione PIAZZA CHINNICI ROCCO;0;C;38,133103;13,333109
05/03/2023;18:35;VIA PITRE' GIUSEPPE nr. 168;2;F;38,110484;13,323811
05/03/2023;19:30;CORSO ALBERTO AMEDEO nr. 61;2;F;38,117426;13,350892
05/03/2023;20:15;VIALE FRANCIA altezza del civico 4;1;F;38,15506;13,323409
06/03/2023;01:50;VIALE REGIONE SICILIANA N.O. altezza SOTT. PITRE';2;F;38,110559;13,329768
06/03/2023;09:40;VIALE NICOLETTI ROSARIO altezza (spec.) ponte dir.tp;0;C;38,191735;13,285252
06/03/2023;15:00;VIA DELL'ORSA MINORE intersezione VIA ALBIRI;1;F;38,090929;13,365448
06/03/2023;17:15;VIA MATTEI ENRICO intersezione PIAZZA ALBERIONE GIACOMO BEATO;0;C;38,093692;13,402522
06/03/2023;17:40;VIA ANTONELLO DA MESSINA intersezione VIA IMPASTATO GIUSEPPE;1;F;38,137074;13,35986
06/03/2023;18:30;VIA CRISPI FRANCESCO altezza 87;0;C;38,123607;13,364673
06/03/2023;20:00;PIAZZA GIULIO CESARE nr. 52;1;F;38,110647;13,366335
06/03/2023;20:15;VIA ROCCAZZO altezza del civico 85;0;C;38,120338;13,305964
06/03/2023;20:40;VIA RE FEDERICO intersezione VIA DANTE;1;F;38,122792;13,3467
06/03/2023;21:00;VIA ROCCAZZO altezza del civico 85;0;C;38,120338;13,305964
07/03/2023;08:00;VIALE REGIONE SICILIANA N.O. altezza PIAZZA EINSTEIN;0;C;38,129401;13,329057
07/03/2023;08:15;PIAZZA LEONI altezza del civico 71;0;C;38,145557;13,345445
07/03/2023;09:00;VIALE REGIONE SICILIANA N.O. direzione TRAPANI PIAZZA EINSTEIN ALBERT;0;C;38,128346;13,329849
07/03/2023;14:30;VIA SPALLITTA FRANCESCO intersezione con VIA ADRIA GIAN GIACOMO;1;F;38,125203;13,34282
07/03/2023;17:30;VIA BELGIO altezza (spec.) sovraponte;1;F;38,150313;13,329032
07/03/2023;18:23;PIAZZA PORTA MONTALTO altezza OSP. BAMBINI;1;F;38,108851;13,356067
07/03/2023;21:15;VIA PITRE' GIUSEPPE altezza del civico 174;1;F;38,110398;13,322968
08/03/2023;07:50;VIA CAMPOLO GIOVANNI intersezione con VIA SERRADIFALCO;2;F;38,129155;13,337893
08/03/2023;08:30;LUNGOMARE COLOMBO CRISTOFORO altezza del civico 3725;0;C;38,189082;13,353351
08/03/2023;10:30;PIAZZA VITTORIO VENETO pressi .;1;F;38,145513;13,34248
