la,lo,s,n
52.5095,-1.9581,3,1
52.4965,-1.9338,3,1
52.495,-1.7912,3,1
52.4792,-2.1123,2,1
52.4644,-2.1182,2,1
52.5071,-2.0811,3,1
52.5033,-2.0738,3,1
52.5098,-1.7488,3,1
52.41,-1.778,3,1
52.5655,-1.9996,3,1
52.5658,-1.9995,3,1
52.5868,-2.0023,3,1
52.5613,-1.9786,3,1
52.6111,-2.0405,2,1
52.5806,-2.1263,3,1
52.5872,-2.1747,3,1
53.8102,-1.7573,2,1
53.798,-1.7317,3,1
53.7822,-1.7829,3,1
53.7897,-1.7521,3,1
53.8036,-1.7619,3,1
53.8067,-1.7652,3,1
53.7174,-1.8571,2,1
53.7154,-1.8016,3,1
53.6994,-1.8688,2,1
53.706,-1.7686,3,1
53.7199,-1.9025,3,1
53.6427,-1.7867,3,1
53.5699,-1.7867,3,1
53.7865,-1.4052,3,1
53.8037,-1.6958,3,1
53.8068,-1.5842,3,1
53.8057,-1.3617,3,1
53.8089,-1.6322,2,1
53.8008,-1.5432,2,1
53.679,-1.5001,3,1
54.9584,-1.5951,3,1
51.5314,0.1455,3,1
51.624,-0.1598,3,1
51.6301,-0.1733,3,1
51.5613,-0.2038,3,1
51.4313,0.1204,2,1
51.5598,-0.2508,2,1
51.546,-0.2735,3,1
51.5818,-0.3174,3,1
51.5565,-0.3187,3,1
51.5468,-0.2286,3,1
51.3766,-0.0145,3,1
51.3962,0.1126,3,1
51.5582,-0.1418,3,1
51.4023,-0.107,2,1
51.3748,-0.0919,3,1
51.3943,-0.0673,2,1
51.5114,-0.3777,2,1
51.5064,-0.3381,3,1
51.5362,-0.3462,3,1
51.4997,-0.3927,3,1
51.612,-0.1381,3,1
51.6133,-0.0535,3,1
51.6427,-0.0377,3,1
51.6506,-0.0825,3,1
51.6396,-0.0967,3,1
51.6211,-0.1021,3,1
51.6149,-0.0695,2,1
51.6112,-0.1355,3,1
51.4663,0.0291,2,1
51.4928,0.0668,3,1
51.4862,0.0735,3,1
51.4901,0.0392,3,1
51.5014,0.0004,3,1
51.5718,-0.0617,3,1
51.5451,-0.0384,2,1
51.5548,-0.0542,3,1
51.5371,-0.0864,3,1
51.5243,-0.0773,3,1
51.491,-0.2417,3,1
51.4828,-0.2064,3,1
51.4682,-0.2115,3,1
51.5803,-0.1173,3,1
51.5854,-0.0806,3,1
51.6059,-0.3072,3,1
51.5907,-0.345,3,1
51.5941,-0.2922,3,1
51.5726,-0.3693,3,1
51.5744,0.2141,2,1
51.5443,-0.4499,2,1
51.5115,-0.413,3,1
51.5156,-0.4672,2,1
51.5178,-0.4524,3,1
51.4593,-0.3703,3,1
51.4925,-0.2593,2,1
51.4449,-0.3989,3,1
51.5468,-0.098,2,1
51.5613,-0.0994,3,1
51.4829,-0.174,3,1
51.4959,-0.1723,3,1
51.3938,-0.2656,3,1
51.434,-0.1367,3,1
51.5016,-0.1126,3,1
51.4275,-0.1223,3,1
51.4547,-0.1002,3,1
51.436,-0.1099,3,1
51.4573,-0.1416,3,1
51.4614,-0.149,3,1
51.4814,-0.1109,3,1
51.4646,-0.1158,3,1
51.4743,-0.0451,3,1
51.4923,-0.0376,3,1
51.4366,-0.0402,3,1
51.4722,-0.0313,3,1
51.424,-0.1878,2,1
51.4006,-0.1889,3,1
51.4211,-0.2081,3,1
51.5472,0.0655,3,1
51.509,0.0406,3,1
51.5084,0.0746,3,1
51.5596,0.04,3,1
51.4642,-0.301,3,1
51.4823,-0.2873,2,1
51.4292,-0.3244,3,1
51.4941,-0.0927,3,1
51.4922,-0.0633,2,1
51.4873,-0.0752,2,1
51.4919,-0.098,3,1
51.3554,-0.1972,3,1
51.5142,-0.0534,3,1
51.4639,-0.2492,3,1
51.4675,-0.1724,3,1
51.4784,-0.1487,2,1
51.4288,-0.1418,3,1
51.536,-0.1552,3,1
51.5264,-0.1991,3,1
51.5081,-0.1449,3,1
51.5203,-0.1604,3,1
51.5141,-0.1526,3,1
51.5095,-0.127,3,1
51.4995,-0.1524,3,1
51.5122,-0.1688,3,1
51.5343,-0.1743,2,1
52.4672,0.1199,3,1
52.2134,0.1539,3,1
52.6626,0.1633,3,1
52.5594,-0.3589,3,1
54.8579,-3.0107,3,1
54.7865,-3.432,2,1
53.1902,-1.8043,2,1
53.0768,-1.4948,1,1
52.7618,-1.5613,3,1
50.6418,-3.3296,3,1
50.282,-3.7827,3,1
50.7405,-3.5122,2,1
50.5262,-3.5977,3,1
51.2096,-4.1231,3,1
50.8642,-3.8893,3,1
50.8987,0.4504,3,1
50.9804,0.5372,3,1
50.8087,0.173,2,1
50.7817,0.1234,3,1
50.9745,0.0182,3,1
50.9763,0.0996,3,1
50.9168,0.4692,3,1
51.877,0.754,2,1
51.5229,0.596,3,1
51.8855,0.906,3,1
51.881,0.3686,2,1
51.7239,0.4616,2,1
51.6394,0.0854,3,1
51.8715,0.2016,3,1
51.5923,0.5024,3,1
51.9316,0.8517,2,1
51.718,0.6702,3,1
51.6902,-2.4503,2,1
51.0648,-1.2979,3,1
51.1292,-0.8094,3,1
51.1878,-1.0504,3,1
50.9133,-1.4908,2,1
51.2941,-0.753,3,1
51.098,-0.8538,3,1
50.8526,-1.2357,3,1
50.8481,-1.1916,3,1
50.9958,-1.3626,3,1
51.9633,-0.2885,2,1
51.8006,-0.3639,3,1
51.8696,0.1666,2,1
51.8757,0.1762,3,1
51.7969,-0.2253,3,1
51.6715,-0.3704,3,1
51.7202,-0.1784,3,1
51.9049,-0.2006,3,1
51.7748,-0.1905,2,1
51.8154,0.1485,3,1
51.4453,0.2117,3,1
51.2944,0.1665,3,1
51.3983,0.7609,3,1
51.3342,0.7701,3,1
51.4125,0.1798,3,1
51.4437,0.3106,2,1
51.2881,0.1938,3,1
51.1657,0.8873,3,1
51.4275,0.7438,3,1
51.1256,1.3144,3,1
51.1842,0.2454,3,1
51.0876,1.1459,2,1
51.3604,1.0627,3,1
51.3088,0.3591,3,1
51.21,0.3959,3,1
51.2499,0.4209,3,1
51.2654,0.5182,3,1
51.1411,1.2891,2,1
54.0277,-2.7961,3,1
53.7268,-2.7802,2,1
53.5967,-2.8465,3,1
53.6444,-2.6323,3,1
53.6898,-2.3067,3,1
53.7613,-2.803,2,1
53.749,-2.7295,2,1
54.0691,-2.8695,2,1
53.8089,-2.2238,3,1
53.7489,-2.7212,3,1
53.8169,-2.4199,3,1
53.8068,-2.8977,3,1
53.7855,-2.283,2,1
53.8065,-2.889,2,1
53.7104,-2.6074,2,1
52.6745,-1.2787,3,1
53.3145,0.2032,3,1
52.9044,-0.6309,3,1
53.0733,0.2069,3,1
53.0941,0.1369,2,1
53.1613,0.2456,3,1
53.1797,-0.6412,3,1
53.2307,-0.5212,3,1
53.4071,-0.7828,3,1
53.2827,-0.5404,3,1
52.8028,0.0769,3,1
52.9823,-0.0187,3,1
52.5495,1.2141,3,1
52.6395,1.2408,3,1
52.7537,0.4008,2,1
52.6323,1.2757,3,1
52.9032,0.5776,3,1
52.7514,0.4104,3,1
52.9921,-1.255,3,1
53.3478,-0.8984,3,1
53.0009,-1.1383,3,1
53.0949,-0.9345,3,1
53.0871,-0.9629,3,1
53.2191,-0.8026,2,1
53.1555,-1.212,3,1
51.7552,-0.9813,1,1
51.7847,-1.4855,3,1
52.7026,-1.9992,2,1
52.5239,-2.1965,3,1
52.3678,0.8619,3,1
52.1482,1.2711,2,1
52.0594,1.1561,3,1
52.4567,1.7338,2,1
51.3284,-0.3546,2,1
51.3405,-0.2696,2,1
51.3324,-0.2643,3,1
51.4435,-0.5307,3,1
51.2176,-0.4375,2,1
51.2431,-0.5763,3,1
51.1737,-0.0496,3,1
51.1396,-0.0386,3,1
51.3774,-0.4986,3,1
51.3131,-0.5999,3,1
51.3403,-0.744,3,1
51.2297,-0.7593,3,1
51.3446,-0.2491,3,1
51.1469,-0.5916,2,1
51.3547,-0.2464,2,1
51.153,-0.111,3,1
52.192,-1.5743,3,1
52.1598,-1.8817,2,1
52.2811,-1.5457,3,1
52.4916,-1.4538,3,1
52.5306,-1.5711,3,1
52.5239,-1.5388,2,1
50.8083,-0.3794,3,1
51.1222,-0.199,3,1
50.8347,-0.6685,3,1
50.8338,-0.2728,2,1
51.127,-0.1475,3,1
50.8156,-0.3614,3,1
50.8197,-0.4556,3,1
50.9778,-0.7403,3,1
52.2452,-2.2291,3,1
52.2391,-2.1338,2,1
52.3737,-1.885,3,1
52.414,-2.151,3,1
52.187,-2.2171,3,1
55.954,-2.7889,2,1
55.993,-3.5611,3,1
55.7247,-2.7275,3,1
55.9573,-3.1229,3,1
55.9703,-3.3268,3,1
55.8648,-4.3586,3,1
55.8454,-4.3689,2,1
55.8475,-4.4979,2,1
55.9569,-4.5638,1,1
55.8573,-3.5589,3,1
56.5672,-2.582,3,1
56.7321,-2.6624,3,1
56.4751,-2.9039,3,1
56.4274,-2.9289,2,1
55.8727,-4.2153,3,1
51.8221,-4.9654,3,1
51.7136,-5.0515,3,1
51.6621,-3.8295,3,1
51.4068,-3.27,3,1
51.4717,-3.2535,3,1
51.4794,-3.1807,3,1
51.7395,-3.4649,3,1
51.581,-3.2999,3,1
51.5512,-3.2692,2,1
51.5919,-3.2265,3,1
51.5805,-3.24,3,1
51.7915,-3.2263,3,1
51.6504,-3.0015,3,1
51.6622,-3.0106,2,1
54.6992,-1.2397,3,1
54.579,-1.2404,3,1
54.576,-1.2422,3,1
54.5683,-1.1867,2,1
54.5213,-1.54,3,1
53.3648,-2.7345,2,1
53.8101,-3.0328,3,1
53.7432,-0.3456,3,1
53.7777,-0.3302,3,1
53.7652,-0.3524,3,1
53.7957,-0.3693,3,1
53.8612,-0.1329,2,1
54.0739,-0.2033,3,1
53.7846,-0.4142,3,1
53.6653,-0.3434,2,1
53.9711,-1.0821,2,1
52.9166,-1.4226,3,1
52.6336,-1.1434,3,1
52.9446,-1.1429,3,1
52.9552,-1.2311,3,1
52.9934,-1.1703,3,1
52.2179,-2.7035,3,1
52.3292,-2.8743,3,1
52.7015,-2.4379,3,1
52.68,-2.4076,3,1
52.7052,-2.4835,3,1
51.4658,-2.5424,3,1
51.4474,-2.5828,2,1
51.4441,-2.6167,3,1
51.4375,-2.5699,3,1
51.3731,-2.8089,2,1
51.3307,-2.9549,3,1
51.4862,-2.3608,3,1
51.5472,-1.8446,3,1
51.5633,-1.7877,3,1
52.6008,-0.25,2,1
52.5963,-0.2709,3,1
51.3759,0.5318,3,1
51.3738,0.5423,3,1
51.5159,-0.7781,3,1
51.4113,-0.7961,3,1
51.4475,-0.9304,3,1
52.0256,-0.7317,3,1
50.8311,-0.1726,3,1
50.8399,-0.1228,2,1
50.7981,-1.0768,3,1
54.6421,-1.4286,2,1
53.2868,-2.5955,3,1
53.2782,-2.9383,3,1
52.458,-2.836,3,1
52.4153,-2.8137,2,1
50.4672,-4.4321,3,1
50.3441,-4.7388,3,1
50.5166,-4.8363,3,1
50.2089,-4.9533,3,1
51.3608,-1.9762,3,1
51.4377,-2.2827,3,1
51.0679,-1.8118,3,1
51.1346,-1.7812,2,1
51.1662,-1.9068,2,1
50.7181,-1.8728,3,1
50.73,-1.8274,3,1
50.7693,-1.9166,3,1
50.7434,-1.7212,3,1
50.7065,-2.1003,3,1
50.6999,-2.4467,3,1
50.9571,-2.5175,3,1
50.7129,-2.4734,3,1
51.7969,-0.9714,2,1
51.5609,-0.4898,2,1
51.8047,-0.7063,2,1
51.6993,-0.6189,3,1
51.6324,-0.7646,3,1
51.7149,-0.5912,2,1
51.523,-0.692,3,1
51.6165,-0.7135,3,1
52.3307,-0.6072,3,1
52.3251,-0.6621,3,1
52.4134,-0.8233,3,1
52.3415,-1.1519,3,1
52.3095,-1.124,3,1
52.2897,-0.8366,3,1
52.2402,-0.8853,3,1
54.0936,-0.7843,3,1
53.9149,-1.9765,3,1
54.1326,-1.5438,3,1
53.9563,-1.4514,3,1
53.7614,-1.2322,3,1
54.3956,-1.6866,3,1
53.9925,-1.5424,3,1
53.7826,-1.0591,3,1
51.0555,-3.0361,3,1
50.9456,-2.9524,1,1
50.9175,-2.9129,3,1
51.1887,-2.5494,3,1
51.1527,-3.1822,3,1
51.2294,-2.4373,3,1
53.5315,-2.3839,3,1
53.5904,-2.5232,3,1
53.5755,-2.5436,3,1
53.5781,-2.2709,3,1
53.3671,-2.2722,3,1
53.4284,-2.2102,3,1
53.469,-2.2407,3,1
53.4731,-2.254,3,1
53.5471,-2.1997,3,1
53.4802,-2.3766,3,1
53.4802,-2.2706,2,1
53.4955,-2.268,3,1
53.4904,-2.1007,3,1
53.4677,-2.108,3,1
53.4693,-2.2662,3,1
53.4155,-2.8793,2,1
53.4053,-2.9751,3,1
53.4044,-2.9831,3,1
53.5025,-2.9007,3,1
53.401,-3.1128,3,1
53.5249,-1.6255,2,1
53.53,-1.4563,3,1
53.5509,-1.4835,3,1
53.526,-1.1059,3,1
53.4781,-1.1511,1,1
53.3987,-1.318,3,1
53.3409,-1.274,3,1
53.4155,-1.4454,3,1
55.0177,-1.6218,3,1
54.9752,-1.6513,3,1
54.9693,-1.6082,3,1
55.0655,-1.6323,3,1
54.9672,-1.4369,3,1
54.8419,-1.4959,3,1
54.8986,-1.4455,3,1
54.907,-1.383,3,1
52.4588,-1.871,3,1
52.416,-1.9704,2,1
52.4997,-1.919,3,1
52.4555,-1.8863,3,1
52.4807,-1.7723,3,1
52.4528,-1.8659,3,1
52.3943,-1.5056,2,1
52.4215,-1.4869,3,1
52.4085,-1.5283,2,1
52.5081,-2.0716,3,1
52.4951,-2.0829,3,1
52.5332,-2.0099,2,1
52.5267,-2.0665,3,1
52.5449,-2.0475,3,1
52.5342,-1.997,3,1
52.5345,-1.9358,3,1
52.5017,-2.0176,3,1
52.5318,-1.9974,2,1
52.4717,-2.0628,3,1
52.4045,-1.8137,2,1
52.4118,-1.8268,3,1
52.5061,-1.7427,3,1
52.5755,-2.0459,3,1
52.6071,-1.9853,3,1
52.5786,-1.9815,3,1
52.6173,-2.0684,3,1
53.807,-1.7895,3,1
53.8064,-1.7729,3,1
53.8231,-1.7244,3,1
53.8412,-1.8712,3,1
53.9245,-1.8246,3,1
53.79,-1.7746,3,1
53.6405,-1.9553,3,1
53.7615,-1.8248,3,1
53.6923,-1.8248,2,1
53.6555,-1.8188,2,1
53.6562,-1.7734,3,1
53.797,-1.4672,2,1
53.816,-1.518,3,1
53.8162,-1.622,2,1
53.7941,-1.6215,3,1
53.7928,-1.4286,3,1
53.7044,-1.352,2,1
53.7069,-1.233,2,1
53.6886,-1.3146,2,1
54.9359,-1.7259,3,1
51.5429,0.0771,3,1
51.578,0.1409,3,1
51.5311,0.0774,3,1
51.5387,0.126,3,1
51.581,-0.212,3,1
51.6156,-0.1767,2,1
51.6432,-0.1696,3,1
51.4519,0.1721,3,1
51.5548,-0.256,3,1
51.5861,-0.3068,3,1
51.5312,-0.2161,3,1
51.5586,-0.2776,2,1
51.3553,0.1263,3,1
51.4061,-0.0648,3,1
51.3951,0.1141,3,1
51.548,-0.191,2,1
51.5414,-0.1974,3,1
51.5564,-0.1388,3,1
51.5395,-0.1424,2,1
51.5419,-0.1419,2,1
51.5462,-0.1328,2,1
51.3742,-0.0725,3,1
51.4089,-0.1301,3,1
51.5053,-0.3054,3,1
51.5089,-0.2811,3,1
51.5111,-0.3181,3,1
51.6112,-0.07,3,1
51.6543,-0.0284,3,1
51.6721,-0.0468,2,1
51.6142,-0.0548,3,1
51.6164,-0.0781,3,1
51.549,-0.039,3,1
51.5522,-0.0855,3,1
51.5435,-0.0473,2,1
51.5733,-0.0625,3,1
51.4761,-0.2091,3,1
51.4684,-0.2112,3,1
51.4851,-0.2023,3,1
51.5959,-0.0687,3,1
51.5938,-0.3379,3,1
51.5979,-0.3497,3,1
51.5924,0.2129,3,1
51.6023,0.2232,2,1
51.4818,-0.4765,3,1
51.4983,-0.4683,3,1
51.4807,-0.4273,3,1
51.5161,-0.4729,3,1
51.61,-0.4145,3,1
51.4473,-0.4086,3,1
51.4442,-0.4113,3,1
51.4694,-0.3359,3,1
51.5561,-0.1171,3,1
51.5466,-0.0855,3,1
51.5646,-0.135,2,1
51.5019,-0.19,3,1
51.5088,-0.1979,3,1
51.5021,-0.1906,3,1
51.392,-0.262,3,1
51.4235,-0.1146,3,1
51.4819,-0.1123,3,1
51.4188,-0.1274,3,1
51.4196,-0.1281,3,1
51.4708,-0.1131,3,1
51.4619,-0.1117,3,1
51.4812,-0.0459,3,1
51.4359,-0.0411,3,1
51.5084,0.0163,3,1
51.5182,0.0206,3,1
51.5185,0.0546,3,1
51.5173,0.0166,3,1
51.5151,0.021,3,1
51.5338,0.0626,3,1
51.5569,0.0684,3,1
51.5682,0.0518,3,1
51.6082,0.0577,3,1
51.5825,0.1172,3,1
51.5695,0.117,3,1
51.5739,0.0232,3,1
51.454,-0.3375,3,1
51.4734,-0.0713,3,1
51.3521,-0.1435,3,1
51.5188,-0.0576,3,1
51.5075,-0.029,3,1
51.5169,-0.073,3,1
51.5871,-0.0207,3,1
51.4474,-0.1989,3,1
51.4596,-0.2116,3,1
51.4435,-0.1528,3,1
51.4399,-0.1867,3,1
51.4376,-0.1569,3,1
51.4618,-0.1877,3,1
51.5258,-0.1974,1,1
51.5084,-0.1258,3,1
51.5345,-0.1887,3,1
51.5154,-0.1407,3,1
51.5083,-0.1513,3,1
51.5072,-0.1263,3,1
52.5815,0.1033,3,1
52.5338,-0.197,2,1
52.2369,-0.2839,2,1
52.2298,0.1439,3,1
52.197,0.1006,3,1
52.2933,-0.1597,1,1
52.5029,-0.2931,3,1
52.2196,0.1116,3,1
52.1901,0.1459,3,1
54.3049,-2.6468,3,1
54.6135,-3.5451,3,1
54.5187,-3.5076,2,1
54.8693,-2.9285,3,1
54.6605,-3.3028,2,1
54.4081,-2.9852,3,1
53.1093,-1.5591,2,1
53.0702,-1.3618,3,1
53.1318,-1.5163,3,1
52.8204,-1.5041,3,1
52.8945,-1.2749,3,1
51.0727,-4.1288,3,1
50.5384,-3.5046,3,1
50.6255,-3.3818,3,1
50.5134,-4.0428,3,1
50.8607,0.5499,3,1
50.8671,0.5581,2,1
50.7752,0.2864,3,1
50.7525,0.2684,3,1
50.7988,0.0626,3,1
50.828,0.2389,2,1
51.0994,0.3258,3,1
51.1237,0.2266,2,1
50.8114,0.2942,3,1
50.883,-0.0078,2,1
51.8959,0.1878,3,1
52.0237,0.2415,3,1
51.6554,0.0396,3,1
51.7056,0.1209,2,1
51.6577,0.8265,2,1
51.8663,0.5798,2,1
51.7641,-2.3303,3,1
51.9303,-2.4312,2,1
51.9028,-1.8671,2,1
50.9129,-1.3038,3,1
51.0425,-1.1791,3,1
50.86,-1.2503,3,1
51.2274,-1.0636,3,1
50.8527,-1.189,3,1
50.7926,-1.184,3,1
51.2445,-0.8485,2,1
51.2889,-1.0533,3,1
51.1261,-1.25,3,1
51.2009,-1.2014,3,1
51.2811,-0.8424,2,1
50.9724,-1.3682,3,1
51.8178,-0.0503,2,1
51.6432,-0.5019,2,1
51.7839,-0.1963,2,1
51.9512,-0.0702,3,1
51.7322,-0.455,3,1
51.7441,-0.4802,3,1
51.7542,-0.0247,3,1
51.969,-0.239,3,1
51.8933,-0.1683,3,1
51.7656,-0.0131,3,1
51.0411,0.757,3,1
51.1989,1.1801,3,1
51.4331,0.3929,3,1
51.4515,0.2763,3,1
51.1484,0.8675,3,1
51.4295,0.7979,3,1
51.2981,0.9083,3,1
51.0956,1.1985,2,1
51.1458,0.8747,3,1
51.2203,1.3829,3,1
51.4374,0.3668,3,1
51.2846,0.3981,2,1
51.1247,1.3028,3,1
51.2765,1.3398,3,1
51.1531,0.2609,3,1
51.1089,1.1656,3,1
51.3304,0.5751,3,1
54.0508,-2.8022,2,1
53.6881,-2.7012,2,1
53.7363,-2.6601,3,1
53.7561,-2.3668,3,1
53.7913,-2.721,3,1
53.7102,-2.6311,2,1
53.7905,-3.0007,3,1
53.7658,-2.7227,2,1
52.6628,-1.2183,1,1
52.536,-1.3726,3,1
52.4676,-1.2052,1,1
52.9541,-0.1757,1,1
53.1296,-0.4875,3,1
53.2478,-0.4941,3,1
53.2345,-0.5078,3,1
53.4676,-0.0452,2,1
53.4547,-0.2387,3,1
53.0764,-0.699,3,1
53.3477,0.2519,3,1
52.7877,-0.1502,3,1
53.1203,0.2606,3,1
52.7423,1.086,2,1
52.6611,1.3128,2,1
53.0644,-0.9209,3,1
53.0318,-1.2102,3,1
53.3279,-1.1511,2,1
53.1512,-1.0472,3,1
53.0177,-1.3036,3,1
52.927,-1.0989,3,1
53.1422,-1.2732,3,1
51.6391,-1.3965,3,1
51.7628,-1.1964,2,1
52.0723,-1.404,1,1
51.8494,-1.3138,2,1
52.6505,-2.0125,3,1
52.458,-2.2058,3,1
52.8185,-1.6542,3,1
52.4663,1.7007,3,1
52.4556,1.5668,2,1
52.1786,0.9985,3,1
52.0653,1.1088,2,1
52.0669,1.1271,3,1
52.5121,1.7484,3,1
52.5258,1.7265,3,1
51.2457,-0.5574,3,1
51.3408,-0.3505,3,1
51.3318,-0.2671,3,1
51.1452,-0.5687,2,1
51.3452,-0.6,3,1
51.2561,-0.5572,3,1
51.3818,-0.3151,2,1
52.2821,-1.5313,3,1
52.3509,-1.5018,3,1
52.3593,-1.8162,3,1
52.1659,-1.7833,3,1
52.2684,-1.4731,3,1
52.6237,-1.5955,3,1
52.6237,-1.5956,3,1
52.1936,-1.7048,2,1
50.8539,-0.8076,3,1
50.8464,-0.6566,3,1
50.9895,-0.2605,3,1
52.3494,-2.2743,2,1
52.4109,-2.1587,3,1
52.1041,-2.1902,3,1
54.9634,-4.5075,3,1
54.7314,-4.4715,3,1
55.5974,-4.4751,3,1
55.7568,-4.452,2,1
58.5906,-3.5282,2,1
57.539,-4.0189,3,1
55.9088,-3.0894,1,1
55.8339,-2.3323,2,1
56.7874,-2.5696,2,1
57.6727,-2.6841,2,1
55.9453,-3.2436,3,1
56.4905,-3.0073,2,1
56.1315,-3.1864,2,1
55.8412,-4.263,3,1
55.8516,-4.1668,2,1
55.8954,-4.2897,3,1
55.874,-4.2948,3,1
55.878,-4.2424,2,1
55.951,-3.9688,2,1
52.9631,-4.3982,3,1
52.8727,-3.9158,3,1
53.2696,-3.2195,1,1
52.5276,-3.9642,3,1
51.6301,-3.9415,3,1
51.5307,-3.3311,3,1
51.6382,-3.2352,3,1
52.5549,-3.2932,3,1
54.6576,-1.2469,3,1
54.5418,-1.2118,2,1
54.5325,-1.2524,3,1
54.5809,-1.1828,3,1
53.4344,-2.5092,3,1
53.7413,-2.4628,3,1
53.7542,-2.4795,2,1
53.7949,-3.0385,3,1
53.8288,-3.0368,3,1
53.7941,-3.0307,3,1
53.8073,-3.0247,2,1
53.8722,-3.043,3,1
53.7883,-0.3856,3,1
53.7526,-0.4102,3,1
53.7406,0.0137,2,1
53.8374,-0.7956,3,1
53.792,-0.4976,3,1
53.5412,-0.0926,3,1
53.6097,-0.6349,3,1
53.5641,-0.88,3,1
53.489,-0.8792,3,1
53.939,-1.1246,3,1
53.9607,-1.0864,3,1
52.9188,-1.4224,3,1
52.8957,-1.4274,3,1
52.6521,-1.1771,3,1
52.6314,-1.1199,3,1
52.968,-1.1842,2,1
53.0071,-1.2079,2,1
53.0103,-1.1814,3,1
52.0603,-2.7189,3,1
51.382,-2.3574,3,1
51.3589,-2.3602,2,1
51.3799,-2.3948,3,1
51.5061,-2.6158,3,1
51.434,-2.5481,3,1
51.3729,-2.7108,3,1
51.451,-2.5102,1,1
50.4121,-4.147,3,1
50.4242,-4.1145,3,1
50.4193,-4.1585,3,1
50.3995,-4.1287,3,1
51.555,-1.7368,3,1
51.5849,-1.7779,3,1
52.5417,-0.3095,3,1
52.6135,-0.1716,3,1
52.5855,-0.2477,3,1
51.8917,-0.455,3,1
51.8924,-0.4634,3,1
51.5415,0.6559,3,1
51.5017,0.3555,3,1
51.4961,0.2796,3,1
51.401,0.5147,3,1
51.37,0.5743,3,1
51.4292,0.5833,3,1
51.4157,-1.4941,2,1
51.4553,-0.985,3,1
51.4524,-0.9707,3,1
51.5233,-0.7162,3,1
51.4255,-0.8883,3,1
51.4583,-0.8525,2,1
52.0493,-0.7511,3,1
50.8238,-0.1509,3,1
50.8042,-0.0626,3,1
50.8256,-0.1584,3,1
50.8047,-1.0768,3,1
50.8034,-1.0826,3,1
50.7944,-1.0653,2,1
50.9013,-1.3314,3,1
50.8941,-1.3588,3,1
50.9163,-1.4001,3,1
53.2195,-2.2361,3,1
53.0789,-2.5097,3,1
53.2985,-2.365,2,1
53.3287,-2.2237,3,1
53.2573,-2.6343,3,1
52.8926,-3.0329,2,1
50.1563,-5.1003,2,1
50.3464,-5.0274,3,1
50.5263,-4.2439,3,1
50.1838,-5.4258,3,1
50.4068,-4.3515,3,1
50.3747,-4.3062,2,1
50.4149,-4.6776,3,1
51.0769,-1.7971,3,1
51.3381,-2.2458,2,1
51.5597,-1.911,3,1
51.0773,-1.8255,3,1
51.9154,-0.6389,3,1
55.1799,-1.5612,3,1
55.1379,-1.5715,2,1
54.8809,-2.0276,2,1
55.3196,-1.5787,2,1
50.7199,-1.9055,2,1
50.7397,-1.9604,3,1
50.8514,-1.817,3,1
51.5828,-0.5345,3,1
51.6271,-0.7519,3,1
51.7038,-0.6142,3,1
51.6289,-0.7515,2,1
51.8101,-0.8062,3,1
51.6746,-0.5918,2,1
51.8003,-0.8069,3,1
52.4958,-0.6517,3,1
52.3665,-0.8057,1,1
52.2193,-0.8788,3,1
52.1873,-0.8986,3,1
52.2053,-0.8987,2,1
54.2753,-0.4354,2,1
53.9891,-1.8196,3,1
54.2365,-1.2642,2,1
54.4843,-1.6189,3,1
54.413,-1.1312,3,1
53.9923,-1.5328,3,1
50.961,-3.1246,3,1
50.9518,-2.7486,3,1
53.5272,-2.2876,3,1
53.5511,-2.2585,1,1
53.4955,-2.1731,3,1
53.4619,-2.1784,2,1
53.5386,-2.0963,2,1
53.5453,-2.0979,2,1
53.6217,-2.1595,3,1
53.5085,-2.3138,3,1
53.4774,-2.3748,2,1
53.4836,-2.2543,3,1
53.4447,-2.2966,2,1
53.431,-2.3154,3,1
53.5431,-2.6043,3,1
53.4183,-2.8312,3,1
53.4467,-2.7345,3,1
53.5375,-1.4646,2,1
53.4843,-1.5356,3,1
53.5024,-1.4721,3,1
53.4673,-1.1779,3,1
53.5895,-0.9866,3,1
53.5154,-1.1302,2,1
53.4338,-1.3415,3,1
53.4388,-1.3462,3,1
53.3928,-1.4776,3,1
53.3462,-1.4897,3,1
53.4001,-1.4365,2,1
54.9725,-1.6601,3,1
54.9777,-1.5738,3,1
54.9994,-1.4875,3,1
55.013,-1.4824,3,1
54.8752,-1.4517,3,1
52.4651,-1.808,3,1
52.4888,-1.8308,3,1
52.4346,-1.8694,2,1
52.4331,-1.4688,3,1
52.4168,-1.4604,3,1
52.488,-2.1182,3,1
52.505,-2.1676,3,1
52.5126,-2.0738,3,1
52.4804,-2.067,2,1
52.5325,-1.9922,2,1
52.4788,-1.7519,3,1
52.4051,-1.7768,3,1
52.4918,-1.7343,3,1
52.6005,-1.8924,3,1
52.5891,-2.1203,2,1
53.871,-1.9045,3,1
53.8318,-1.9248,3,1
53.9298,-1.8025,2,1
53.8675,-1.9097,2,1
53.7476,-1.824,3,1
53.8749,-1.3524,2,1
53.7518,-1.5262,3,1
53.7827,-1.5854,2,1
53.8167,-1.4605,3,1
53.7268,-1.5151,2,1
53.8499,-1.6397,2,1
53.8218,-1.6571,2,1
53.8814,-1.7772,3,1
53.8048,-1.544,2,1
53.7096,-1.3325,3,1
53.7071,-1.3679,2,1
53.6919,-1.3075,3,1
54.9615,-1.6005,3,1
51.5136,-0.0815,3,1
51.5819,-0.2134,3,1
