comune_code,comune_name,provincia,2019_total_pop,2021_total_pop,2024_total_pop,2026_total_pop,2019_0-4_male,2019_0-4_female,2019_5-9_male,2019_5-9_female,2019_10-14_male,2019_10-14_female,2019_15-19_male,2019_15-19_female,2019_20-24_male,2019_20-24_female,2019_25-29_male,2019_25-29_female,2019_30-34_male,2019_30-34_female,2019_35-39_male,2019_35-39_female,2019_40-44_male,2019_40-44_female,2019_45-49_male,2019_45-49_female,2019_50-54_male,2019_50-54_female,2019_55-59_male,2019_55-59_female,2019_60-64_male,2019_60-64_female,2019_65-69_male,2019_65-69_female,2019_70-74_male,2019_70-74_female,2019_75-79_male,2019_75-79_female,2019_80-84_male,2019_80-84_female,2019_85-89_male,2019_85-89_female,2019_90-94_male,2019_90-94_female,2019_95-99_male,2019_95-99_female,2019_100+_male,2019_100+_female,2021_0-4_male,2021_0-4_female,2021_5-9_male,2021_5-9_female,2021_10-14_male,2021_10-14_female,2021_15-19_male,2021_15-19_female,2021_20-24_male,2021_20-24_female,2021_25-29_male,2021_25-29_female,2021_30-34_male,2021_30-34_female,2021_35-39_male,2021_35-39_female,2021_40-44_male,2021_40-44_female,2021_45-49_male,2021_45-49_female,2021_50-54_male,2021_50-54_female,2021_55-59_male,2021_55-59_female,2021_60-64_male,2021_60-64_female,2021_65-69_male,2021_65-69_female,2021_70-74_male,2021_70-74_female,2021_75-79_male,2021_75-79_female,2021_80-84_male,2021_80-84_female,2021_85-89_male,2021_85-89_female,2021_90-94_male,2021_90-94_female,2021_95-99_male,2021_95-99_female,2021_100+_male,2021_100+_female,2024_0-4_male,2024_0-4_female,2024_5-9_male,2024_5-9_female,2024_10-14_male,2024_10-14_female,2024_15-19_male,2024_15-19_female,2024_20-24_male,2024_20-24_female,2024_25-29_male,2024_25-29_female,2024_30-34_male,2024_30-34_female,2024_35-39_male,2024_35-39_female,2024_40-44_male,2024_40-44_female,2024_45-49_male,2024_45-49_female,2024_50-54_male,2024_50-54_female,2024_55-59_male,2024_55-59_female,2024_60-64_male,2024_60-64_female,2024_65-69_male,2024_65-69_female,2024_70-74_male,2024_70-74_female,2024_75-79_male,2024_75-79_female,2024_80-84_male,2024_80-84_female,2024_85-89_male,2024_85-89_female,2024_90-94_male,2024_90-94_female,2024_95-99_male,2024_95-99_female,2024_100+_male,2024_100+_female,2026_0-4_male,2026_0-4_female,2026_5-9_male,2026_5-9_female,2026_10-14_male,2026_10-14_female,2026_15-19_male,2026_15-19_female,2026_20-24_male,2026_20-24_female,2026_25-29_male,2026_25-29_female,2026_30-34_male,2026_30-34_female,2026_35-39_male,2026_35-39_female,2026_40-44_male,2026_40-44_female,2026_45-49_male,2026_45-49_female,2026_50-54_male,2026_50-54_female,2026_55-59_male,2026_55-59_female,2026_60-64_male,2026_60-64_female,2026_65-69_male,2026_65-69_female,2026_70-74_male,2026_70-74_female,2026_75-79_male,2026_75-79_female,2026_80-84_male,2026_80-84_female,2026_85-89_male,2026_85-89_female,2026_90-94_male,2026_90-94_female,2026_95-99_male,2026_95-99_female,2026_100+_male,2026_100+_female
3065,Fara Novarese,Novara,4056,3954,4032,4018,1.0355,0.8383,0.9122,1.0848,1.3067,1.0355,0.9862,1.0848,1.0355,0.8876,0.8383,1.3067,1.0848,1.2821,1.3807,1.2081,2.1943,1.8245,1.9231,2.3176,1.8984,1.8738,2.0217,1.8245,1.7258,1.6765,1.6765,1.8738,1.7505,1.1588,0.8383,1.4546,0.8136,1.2821,0.7396,0.9615,0.2219,0.4191,0.0247,0.1726,24.4576,25.5671,0.6829,0.9105,1.0116,0.9105,1.1381,1.1381,1.391,1.1128,0.9358,1.1634,1.0622,1.2645,0.9863,1.0875,1.3657,1.2393,1.8462,1.6945,1.8968,2.2762,1.8968,2.175,1.9727,1.9474,1.9727,1.7198,1.6439,1.7704,1.8462,1.3657,0.9358,1.1128,0.8093,1.5175,0.6829,0.784,0.2023,0.2782,0.0759,0.1517,24.3551,25.6702,0.5704,0.6696,1.1161,0.9921,0.9425,1.2897,1.3889,0.9425,1.0665,1.0169,1.1905,1.0417,1.1409,1.3641,1.5625,1.4385,1.5377,1.3145,2.4058,1.9841,1.9097,2.3313,1.9345,1.8601,2.1081,1.8601,1.7361,1.5129,1.6121,1.8601,1.5377,0.9425,0.5952,1.1657,0.4216,0.8681,0.1984,0.4464,0.0,0.124,24.9752,25.0248,0.672,0.7218,0.7466,0.7964,1.0453,0.9457,1.2444,1.1946,1.4186,1.12,0.8711,1.1448,1.2942,1.1697,1.2693,1.4933,1.6924,1.1697,1.9164,1.8417,2.2648,2.1404,2.0657,2.3892,1.9662,1.7919,1.8417,1.6924,1.6177,1.7173,1.6924,1.2693,0.5973,0.8213,0.4978,1.0951,0.2738,0.3982,0.0,0.0747,24.9876,25.0373
3066,Fontaneto d'Agogna,Novara,5286,5158,5218,5312,0.9081,0.7,1.0405,1.3432,1.2107,1.2486,1.1729,0.9081,0.8513,0.9837,0.8891,0.9837,1.1918,1.0972,1.5702,1.7783,2.1566,2.081,2.4404,2.1566,2.1377,1.7594,1.7594,1.7783,1.5891,1.8729,1.5891,1.9107,1.4945,1.3621,0.9081,1.381,0.7567,0.927,0.3594,0.8702,0.227,0.4919,0.0378,0.0568,24.3284,25.6905,0.8724,0.6786,0.9694,1.1439,1.2214,1.299,1.3377,1.0469,0.9888,1.202,0.8337,0.7367,1.0081,0.9888,1.4541,1.6285,1.9387,1.9775,2.2877,2.0357,2.2295,2.0357,2.1714,1.7449,1.5704,1.7061,1.6285,1.9581,1.7449,1.7061,0.9306,1.0857,0.6786,1.202,0.4459,0.6204,0.2326,0.5041,0.0775,0.0388,24.6607,25.3781,0.7282,0.5174,0.9007,0.8624,1.1307,1.3798,1.2649,1.3607,1.1882,0.9582,0.9007,1.054,0.8624,1.0732,1.3415,1.2649,1.7056,1.8398,2.3189,2.0123,2.4914,2.1081,2.2231,1.8015,1.8398,1.7248,1.6481,1.8398,1.4948,1.8973,1.3798,1.3032,0.7282,1.1499,0.4216,0.5558,0.1533,0.3641,0.0958,0.115,24.8179,25.1821,0.5836,0.5459,0.8848,0.7718,1.0542,1.2048,1.2613,1.3366,1.3931,1.1295,1.1107,1.2613,1.0166,1.0919,1.2801,1.1483,1.5437,1.6755,2.0143,1.8261,2.372,2.1461,2.2402,2.0331,2.2026,1.8072,1.4684,1.619,1.506,1.8825,1.6378,1.5248,0.6401,0.9224,0.3577,0.8095,0.2636,0.2259,0.0753,0.1318,24.9059,25.0941
3068,Galliate,Novara,30992,31032,31362,31768,1.0906,1.1616,1.1842,1.1196,1.2777,1.1067,1.1035,1.0842,1.0325,1.0454,1.21,1.3132,1.4294,1.3681,1.6649,1.4875,1.9295,1.9457,2.0521,1.9553,2.1522,2.0747,1.7779,1.8521,1.4455,1.5972,1.3455,1.4681,1.1584,1.41,0.9777,1.2487,0.8099,1.0906,0.4453,0.868,0.1291,0.4162,0.0161,0.142,24.2385,25.7744,1.0989,1.1246,1.1311,1.1182,1.2568,1.1246,1.1601,1.1021,1.0634,1.1118,1.1762,1.3341,1.4791,1.3309,1.5855,1.4985,1.7788,1.6854,2.0753,2.0817,2.1558,1.9238,1.9625,1.9367,1.4856,1.6209,1.2954,1.4437,1.2697,1.5049,0.8604,1.173,0.8507,1.2149,0.4511,0.825,0.1837,0.3803,0.0129,0.116,24.3458,25.6703,0.9661,1.014,1.0618,1.1861,1.1893,1.1447,1.3233,1.1447,1.2244,1.1032,1.1798,1.1766,1.3679,1.4572,1.5815,1.4253,1.7027,1.5209,1.9514,1.9578,2.0694,1.9387,2.0279,2.0471,1.7123,1.7984,1.3583,1.5847,1.2276,1.3998,1.014,1.2691,0.7429,1.0969,0.5038,0.8354,0.169,0.3858,0.0287,0.1052,24.4085,25.5979,0.8845,1.0042,1.086,1.1364,1.1647,1.1332,1.256,1.1553,1.2654,1.2056,1.3315,1.1521,1.3976,1.4228,1.5519,1.363,1.6243,1.5141,1.8257,1.7502,2.1342,2.0776,2.0209,1.917,1.873,1.8918,1.3819,1.5739,1.1899,1.4134,1.1238,1.3536,0.6327,0.9475,0.5414,0.9255,0.1794,0.4344,0.0283,0.1322,24.4932,25.5099
3069,Garbagna Novarese,Novara,2866,2800,2820,2794,1.4306,1.2212,1.1863,1.605,1.291,1.291,1.1165,1.2212,1.1863,1.0816,1.0119,1.0468,1.4655,1.2561,1.605,1.9888,1.6748,1.9191,2.0586,1.8493,2.3726,2.3378,2.0237,1.9888,1.3608,1.2561,1.2561,1.605,1.3957,1.1514,0.8025,1.2212,0.7676,0.7327,0.3489,0.5234,0.0349,0.1745,0.0349,0.1047,24.4243,25.5757,1.3214,0.9643,1.3214,1.4643,1.2143,1.4643,1.2143,1.1786,1.2143,1.0357,1.0,1.1429,1.2143,1.1429,1.6429,1.7143,1.5,1.75,2.2857,1.9286,2.1429,1.8571,2.0714,2.3214,1.8214,1.5714,1.3214,1.2857,1.4643,1.6786,0.8929,1.0714,0.6786,0.9643,0.4643,0.4286,0.0,0.2143,0.0,0.0357,24.7857,25.2143,0.8511,0.9929,1.5603,1.383,1.2766,1.3475,1.3475,1.2766,1.0284,0.922,1.0284,1.0993,1.2411,1.3475,1.773,1.773,1.7376,1.5957,1.5603,1.8794,1.9149,1.8794,2.4113,2.1986,1.9504,1.9149,1.3475,1.1348,1.2411,1.5248,1.2411,1.0284,0.6738,1.0638,0.4255,0.5674,0.1064,0.2482,0.0355,0.0709,24.7518,25.2482,0.7874,1.0737,1.4674,1.0379,1.2527,1.3243,1.3243,1.3958,1.1453,1.1095,1.2527,0.8232,0.7874,1.2169,1.718,1.5748,1.5748,1.6106,1.5032,1.7895,2.1832,2.3264,1.7895,1.8611,2.1475,2.1832,1.7538,1.4316,1.1095,1.2885,1.3601,1.3958,0.7874,0.9306,0.5011,0.6442,0.1432,0.2863,0.0,0.0716,24.66,25.3758
3070,Gargallo,Novara,3514,3500,3528,3502,0.996,0.7399,0.9676,0.9106,1.2237,0.9676,1.4513,1.2806,1.309,1.0245,0.9676,1.3375,1.309,1.2806,1.366,1.4798,1.8213,1.6505,2.4189,2.5896,1.8782,2.2197,2.0205,1.9351,1.7359,1.8782,1.3944,1.679,1.5936,1.1098,0.7114,0.9676,0.7968,1.2806,0.3984,0.6261,0.1707,0.4838,0.0,0.0285,24.5304,25.4696,0.9714,0.6571,1.2286,0.8286,1.0857,1.0857,1.2571,1.1429,1.6857,1.0857,0.8857,1.1429,1.0571,1.2571,1.4286,1.6,1.9143,1.4571,2.1714,2.6,2.1714,1.8286,1.7429,2.2857,1.8286,1.8571,1.5714,1.5714,1.3143,1.6857,1.0286,0.6571,0.8571,1.2571,0.3429,0.7143,0.2286,0.4286,0.0,0.0857,24.7714,25.2286,0.737,0.4819,0.9637,0.907,1.0771,0.8503,1.2472,1.1338,1.5306,1.2755,1.4172,0.907,0.9354,1.3605,1.2755,1.5306,1.4172,1.5023,1.9274,1.8424,2.5227,2.6927,1.8991,2.2392,1.7857,2.0408,1.8707,1.8707,1.2472,1.6156,1.2188,0.9921,0.5952,0.7937,0.5385,1.0771,0.1417,0.3118,0.0567,0.1701,24.4048,25.5952,0.4569,0.5425,0.9423,0.771,1.2279,0.9138,1.028,1.1136,1.4849,1.1708,1.6848,1.0851,0.9994,1.1708,1.1136,1.5705,1.285,1.5705,1.8846,1.6848,2.3415,2.6842,2.3415,1.8561,1.6276,2.2559,1.9417,1.8561,1.5134,1.5991,1.0565,1.5134,0.8852,0.5997,0.3998,0.9423,0.1999,0.4283,0.0286,0.1999,24.4432,25.5854
3073,Ghemme,Novara,6938,6746,6824,6858,0.7207,0.8504,1.0233,0.8504,0.8936,1.0089,1.0233,0.8504,1.3693,1.1387,1.2828,1.2684,1.326,1.1675,1.5422,1.4125,1.9314,1.5999,1.8017,2.0467,2.2629,2.2197,1.7728,2.1332,1.5999,1.6431,1.8161,1.7873,1.3549,1.3693,1.1387,1.3837,0.908,1.1675,0.5189,1.0089,0.1874,0.4468,0.0,0.1585,24.4739,25.5405,0.756,0.7857,0.8746,0.8598,0.9191,0.9191,0.8894,0.9635,1.2748,1.0525,1.2452,1.1562,1.3786,1.3638,1.2748,1.3341,1.6899,1.4824,1.9419,1.9864,2.3866,2.0605,2.0012,2.2532,1.5713,1.9419,1.7047,1.8233,1.5861,1.4675,1.0377,1.3786,0.8894,1.2748,0.5781,1.0228,0.2224,0.4151,0.0296,0.1779,24.2514,25.7782,0.806,0.6741,0.9379,0.8792,1.0698,0.8353,0.8646,1.1137,1.1723,0.9965,1.4508,1.0991,1.2896,1.4508,1.3628,1.2163,1.4215,1.524,2.0369,1.6852,2.0076,2.0076,2.3447,2.3154,1.8025,2.1835,1.5973,1.6999,1.6999,1.6852,1.1723,1.3482,0.8206,1.1723,0.4689,0.9965,0.1465,0.4982,0.0293,0.1026,24.5018,25.5129,0.8457,0.6124,0.9915,0.8311,1.079,0.9332,1.0645,1.0353,1.3561,1.0645,1.5894,1.0353,1.4144,1.1811,1.4727,1.3269,1.1665,1.3852,1.8081,1.5019,2.056,1.9685,2.2893,2.0268,1.9393,2.4205,1.5748,1.7789,1.5894,1.706,1.3852,1.3415,0.7728,1.1519,0.4666,0.9915,0.2479,0.4812,0.0,0.1167,25.1094,24.8906
3076,Gozzano,Novara,11100,10806,11058,10928,0.7297,0.7477,0.9189,0.9009,1.1171,0.9009,1.4505,1.1532,1.6216,1.2072,1.4955,0.964,1.1261,0.9459,1.5766,1.3333,1.7477,1.6847,2.045,1.9369,2.2883,2.1171,2.0721,1.8919,1.5135,1.6126,1.4505,1.5225,1.1892,1.4234,0.9279,1.5495,1.027,1.3604,0.5586,1.0811,0.1712,0.4505,0.009,0.1532,25.0541,24.973,0.7126,0.6385,0.9347,0.8884,0.9994,0.9347,1.3881,1.0087,1.4344,1.2401,1.5639,1.0735,1.2678,1.0365,1.3141,1.166,1.5917,1.5917,2.0267,1.8601,2.147,2.1192,2.332,2.0544,1.6195,1.786,1.5639,1.4992,1.2215,1.4714,1.0087,1.2863,0.8791,1.6195,0.6941,1.0272,0.2128,0.6108,0.0093,0.1203,24.9213,25.1249,0.6511,0.6421,0.8048,0.7325,1.0581,1.049,1.2841,1.04,1.7363,1.1666,1.6097,1.2751,1.5826,1.1304,1.0761,1.0219,1.6549,1.3927,1.7996,1.7815,2.0709,2.0347,2.3603,2.1161,2.0799,1.8991,1.474,1.5554,1.3474,1.4198,0.9948,1.3203,0.7144,1.3836,0.624,1.1214,0.1718,0.5878,0.0271,0.1628,25.1221,24.9231,0.604,0.7046,0.8053,0.668,1.0523,0.9883,1.1072,1.0889,1.757,1.0798,1.8119,1.1896,1.6563,1.272,1.1713,1.0066,1.3635,1.3269,1.6654,1.6197,2.1504,1.9217,2.2602,2.0864,2.3335,2.0132,1.5648,1.7112,1.3543,1.4184,1.1072,1.3726,0.8327,1.0981,0.485,1.2628,0.2471,0.604,0.0275,0.1739,25.3569,24.6797
3077,Granozzo con Monticello,Novara,2722,2672,2628,2604,0.845,0.7348,1.1389,1.1756,1.6899,0.9552,0.9184,1.3593,1.2491,0.8082,1.1389,1.0287,1.4328,1.1389,1.8001,1.7267,1.8736,2.0573,2.5349,1.9838,1.8369,2.3145,1.7267,1.9471,1.9471,1.8369,1.2123,1.7634,1.1756,1.1389,1.2123,1.3593,0.698,0.8082,0.3306,0.5878,0.0367,0.2939,0.0367,0.147,24.8347,25.1653,0.9731,0.7485,1.0479,0.8982,1.2725,1.0479,1.235,1.5344,0.8982,0.7485,1.1976,0.9731,1.4222,1.3473,1.759,1.4596,1.7964,1.5344,2.3204,2.2829,1.8338,1.9461,2.1707,2.1332,1.9835,2.2081,1.2725,1.4596,1.3473,1.7964,1.0853,1.0479,0.8234,1.0853,0.2994,0.4865,0.1871,0.262,0.0374,0.0,24.9626,25.0749,0.9893,0.761,0.8752,1.0654,1.1416,1.1416,1.5221,0.8371,0.8371,1.3318,1.2938,0.9132,1.0654,0.9513,1.5221,1.2938,1.6743,1.7504,1.9026,2.0167,2.2451,1.7504,2.1309,2.6256,1.8265,2.0928,1.9787,1.8265,1.1796,1.5982,0.9513,1.0654,1.0654,1.2938,0.3044,0.6088,0.1142,0.3425,0.0,0.0761,24.6195,25.4186,0.768,0.6912,1.1905,0.8449,0.9601,1.1137,1.1521,0.8449,1.3057,1.4209,1.0753,0.768,1.3825,0.9985,1.3441,1.4977,1.5745,1.6513,1.8049,1.9585,2.1889,1.7665,1.8433,2.2273,2.2657,2.2273,1.9585,2.1121,1.1905,1.4209,1.2289,1.6129,0.768,1.0753,0.5376,0.6144,0.0768,0.384,0.0384,0.0768,24.6544,25.384
3079,Grignasco,Novara,8840,8614,8638,8598,0.5995,0.724,0.9502,0.69,1.1425,1.2443,1.267,1.086,0.9729,1.052,0.9502,0.9276,1.1652,1.0407,1.0747,1.2443,1.6516,1.776,2.1946,2.0023,2.2738,2.1946,1.9457,1.776,1.6516,1.776,1.9457,1.8778,1.4367,1.8552,1.2217,1.3348,0.9842,1.4932,0.4977,1.0181,0.1697,0.6109,0.0113,0.1357,24.1063,25.9276,0.7314,0.6385,0.7778,0.8707,0.9635,1.01,1.3583,1.1029,1.0912,1.068,0.8939,1.01,1.1725,1.1029,1.1957,1.1377,1.2886,1.4395,2.2405,2.1361,2.078,2.0084,2.0896,1.8923,1.6949,2.0896,1.9155,1.6601,1.753,1.9387,1.0564,1.4511,1.068,1.4395,0.5805,0.9403,0.1974,0.7081,0.0232,0.1625,24.17,25.8533,0.6136,0.7178,0.6367,0.9146,1.0535,0.7872,1.1808,1.2619,1.2734,1.0998,1.0535,1.0998,1.0535,0.9956,1.2156,1.0766,1.1577,1.285,1.7828,1.8176,2.3154,2.1301,2.3154,2.269,1.9565,1.8407,1.6323,1.7712,1.8639,1.8291,1.2966,1.7597,0.8798,1.1693,0.683,1.1345,0.1852,0.5441,0.0926,0.22,24.2417,25.793,0.4652,0.6978,0.7327,0.8374,0.9188,0.9304,1.0119,1.0119,1.384,1.0816,1.2445,1.2328,1.0351,1.1049,1.3143,1.1747,1.2794,1.2096,1.4189,1.5003,2.2563,2.1982,2.14,2.1749,2.1517,1.9539,1.7097,2.0354,1.733,1.6632,1.6632,1.8144,0.8723,1.2677,0.6978,1.0468,0.2442,0.5001,0.0233,0.2559,24.2963,25.7153
3082,Invorio,Novara,8728,8594,8554,8580,0.8708,0.9968,1.1801,1.077,1.2145,1.1572,1.203,1.0999,1.5238,0.928,1.1457,1.0541,1.0312,1.0655,1.3061,1.4322,1.9134,2.1311,2.1082,2.154,2.7612,2.2342,1.8905,1.9936,1.604,1.604,1.4207,1.4207,1.3405,1.1916,0.9624,1.2259,0.802,1.0197,0.3323,0.8364,0.1031,0.5729,0.0229,0.0687,24.7365,25.2635,0.8145,0.768,1.0589,1.2334,1.3847,1.2334,1.0356,1.0123,1.536,0.9891,1.2683,0.9309,1.024,1.0705,1.1985,1.3847,1.5592,1.8269,2.2225,2.4436,2.3854,2.141,2.2923,2.1992,1.6407,1.5941,1.5825,1.501,1.2916,1.3731,1.0356,1.1054,0.7214,1.1869,0.4538,0.6516,0.1862,0.5702,0.0,0.0931,24.6916,25.3084,0.5728,0.7365,0.8885,1.0404,1.2275,1.1223,1.2626,1.1457,1.2509,1.1574,1.5665,0.9703,1.3093,1.0872,1.1106,1.1106,1.4613,1.5314,1.9172,2.151,2.1627,2.2329,2.607,2.3732,1.7653,1.9991,1.5314,1.5665,1.3444,1.3678,1.0755,1.1574,0.8651,1.1223,0.5027,0.7716,0.1169,0.5027,0.0585,0.2455,24.5967,25.415,0.5245,0.7226,0.8042,0.8392,1.0956,1.1655,1.3986,1.1888,1.1772,1.1072,1.4918,1.049,1.655,1.2121,1.1538,1.1888,1.317,1.4569,1.7716,1.8298,2.2378,2.366,2.331,2.2378,2.1911,2.1329,1.4918,1.62,1.4336,1.352,1.1072,1.1888,0.8392,1.0373,0.5361,0.9207,0.1515,0.3963,0.0583,0.1865,24.7669,25.2681
3083,Landiona,Novara,1138,1092,1054,1036,0.3515,0.4394,0.6151,1.0545,1.2302,0.703,0.9666,0.6151,0.703,0.7909,1.4938,1.2302,1.0545,1.4938,1.4938,1.0545,1.6696,1.7575,1.6696,1.7575,1.4938,2.109,2.2847,1.5817,1.6696,2.812,2.7241,1.7575,1.2302,1.5817,1.3181,1.6696,1.2302,1.8453,0.7909,1.0545,0.0,0.5272,0.0879,0.0879,24.0773,25.9227,0.2747,0.4579,0.3663,0.8242,1.2821,1.1905,0.9158,0.7326,1.1905,0.641,1.4652,0.7326,0.9158,1.1905,1.0073,1.2821,1.7399,1.6484,1.3736,1.5568,1.6484,2.1062,1.9231,1.9231,2.2894,2.1062,2.4725,2.2894,1.9231,2.1978,1.0989,1.0989,1.0989,2.0147,0.641,1.4652,0.3663,0.3663,0.0,0.1832,23.9927,26.0073,0.1898,0.3795,0.2846,0.4744,0.8539,1.0436,1.2334,0.9488,1.2334,0.8539,0.759,0.6641,1.8027,0.6641,0.8539,1.3283,1.7078,1.3283,1.7078,1.8027,1.7078,2.1822,1.518,2.0873,2.277,1.8975,1.8975,3.1309,2.7514,1.6129,1.0436,1.4231,1.2334,1.6129,0.8539,1.6129,0.2846,0.6641,0.0,0.0949,24.1935,25.8065,0.2896,0.1931,0.3861,0.3861,0.1931,0.5792,1.3514,1.4479,0.9653,1.0618,1.6409,0.8687,1.0618,0.6757,1.0618,0.8687,1.0618,1.6409,1.7375,1.5444,1.7375,2.027,1.834,2.4131,1.7375,2.1236,2.5097,2.3166,2.7027,2.2201,1.6409,2.1236,0.9653,0.9653,0.7722,1.4479,0.2896,0.8687,0.0965,0.0965,24.0347,26.0618
3084,Lesa,Novara,4396,4330,4306,4406,0.9099,0.5687,0.7734,1.1601,1.2056,0.8872,1.0919,0.9327,1.0919,1.2056,1.1146,1.0009,0.8417,1.2284,0.7734,0.9327,1.1601,1.3421,1.9563,2.0246,2.1156,2.2975,2.5933,2.1156,2.0018,1.8881,1.6379,1.6379,1.6151,1.9108,1.1829,1.9336,1.0464,1.4104,0.5005,0.9554,0.1365,0.7052,0.0455,0.0682,23.7944,26.2056,0.7621,0.6236,0.8776,0.8776,1.2702,1.1085,1.1085,0.9007,1.1085,1.1085,0.7621,1.0162,1.3395,1.2933,0.739,1.0393,1.1778,1.0855,1.6859,1.94,2.0785,2.2633,2.5404,2.2864,1.94,2.0092,1.94,1.4088,1.7783,2.1709,1.2471,1.5473,0.97,1.6628,0.4157,0.8776,0.254,0.5543,0.0462,0.1617,24.0416,25.9815,0.5806,0.5109,0.9986,0.6735,0.8825,1.1612,1.2773,1.0218,1.1844,1.0915,1.0451,1.0915,1.0915,1.0915,0.9986,1.347,1.0451,1.1844,1.4631,1.556,2.0437,2.2294,2.3688,2.4617,2.4152,2.0437,1.6953,1.8346,1.4166,1.5327,1.6256,1.8811,0.8593,1.6953,0.5341,0.9986,0.2787,0.5341,0.0232,0.1858,23.8737,26.1728,0.6128,0.6809,0.7717,0.6355,0.8852,0.9986,1.3618,1.2483,1.2029,1.1802,1.2029,1.044,1.0667,1.2256,1.4753,1.3618,0.8625,1.1121,1.2256,1.2937,2.0427,1.9746,2.1562,2.3831,2.6101,2.3377,1.793,1.8838,1.498,1.3391,1.6114,1.9973,0.9532,1.1575,0.5674,1.2937,0.1816,0.5447,0.0908,0.1135,24.1716,25.8511
3088,Maggiora,Novara,3294,3202,3266,3254,0.8197,0.7893,1.0322,1.1536,1.1233,1.0929,0.9411,1.0929,1.3054,1.3054,0.8804,0.85,1.3054,0.9715,1.1536,1.5786,2.0644,1.7911,2.0644,1.8519,2.0644,2.2465,1.9733,2.3376,1.9126,1.9429,1.6393,1.4876,1.609,1.609,1.1233,1.1536,0.5464,1.1536,0.3643,0.9715,0.1821,0.425,0.0,0.0911,24.1044,25.8956,0.812,0.8432,0.9057,1.1243,1.1868,1.1868,0.9681,0.9681,1.1868,1.2492,0.8432,0.9681,1.1243,0.9994,1.1868,1.3741,1.6552,1.7801,2.3423,2.0924,2.4047,1.5615,1.8426,2.7483,1.9363,1.9051,1.8426,1.624,1.5303,1.624,1.218,1.218,0.6246,1.218,0.2186,0.9681,0.2186,0.3435,0.0,0.1562,24.0475,25.9525,0.5205,0.643,0.9492,0.9798,1.041,1.2554,0.9798,1.2554,1.041,1.0716,1.2247,1.2247,0.9798,0.9492,1.4697,1.1941,1.2247,1.6228,2.1127,1.9902,2.2658,1.9596,2.1127,2.2045,1.9902,2.4495,1.8371,1.8065,1.5922,1.5003,1.4085,1.4697,0.7348,1.041,0.398,0.8879,0.0919,0.4287,0.0,0.0612,23.9743,26.0563,0.5532,0.799,0.8605,0.9219,1.0141,1.1678,1.1063,1.3522,0.9219,1.0756,1.4444,1.0756,0.8605,1.1063,1.5673,0.9834,1.0756,1.3215,1.6902,2.0283,2.4892,2.059,2.1819,1.721,1.9053,2.7044,1.7517,1.9975,1.7517,1.598,1.3215,1.4444,0.9219,1.2293,0.3688,0.8605,0.0615,0.6146,0.0307,0.0615,23.8783,26.1217
3090,Mandello Vitta,Novara,448,448,422,426,0.6696,0.6696,0.6696,0.8929,0.0,0.8929,1.1161,0.4464,1.1161,0.6696,2.2321,0.8929,0.6696,0.6696,1.5625,1.5625,1.1161,2.0089,2.0089,1.3393,2.2321,2.4554,1.3393,2.6786,3.125,2.2321,2.4554,1.7857,0.6696,2.2321,0.8929,2.0089,1.5625,1.3393,0.2232,1.3393,0.0,0.2232,0.0,0.0,23.6607,26.3393,0.6696,0.8929,0.8929,0.2232,0.0,1.5625,0.8929,0.4464,0.6696,0.4464,2.4554,1.1161,0.4464,0.2232,1.3393,1.3393,1.3393,1.7857,1.7857,1.5625,1.7857,2.2321,1.7857,2.9018,2.6786,2.0089,2.4554,2.6786,1.1161,1.7857,1.3393,1.3393,1.3393,1.7857,0.6696,1.3393,0.0,0.4464,0.0,0.2232,23.6607,26.3393,0.4739,0.4739,0.9479,0.237,0.7109,0.9479,0.0,0.9479,1.1848,0.4739,1.1848,0.7109,2.1327,0.9479,0.7109,0.9479,2.3697,1.6588,0.9479,1.1848,2.1327,1.1848,1.8957,3.0806,1.6588,2.8436,3.0806,2.3697,2.6066,1.8957,0.7109,1.6588,0.9479,1.6588,1.1848,0.7109,0.0,0.9479,0.0,0.237,24.8815,25.1185,0.7042,0.2347,0.939,0.4695,1.4085,0.2347,0.2347,1.8779,1.1737,0.4695,0.939,0.939,1.8779,1.1737,1.1737,0.7042,1.6432,1.1737,1.8779,1.6432,1.8779,1.8779,1.1737,2.1127,1.8779,2.5822,2.8169,2.1127,2.3474,2.5822,1.1737,1.1737,1.1737,0.939,1.1737,1.4085,0.0,0.7042,0.0,0.0,25.5869,24.4131
